GEOID,variable,Chinese,Korean,Spanish,Tagalog,Vietnamese
06013359103,B16001_077,30,NA,NA,NA,NA
06013359103,B16001_083,NA,6,NA,NA,NA
06013359103,B16001_089,NA,NA,NA,NA,29
06013359103,B16001_101,NA,NA,NA,0,NA
06013359104,B16001_005,NA,NA,38,NA,NA
06013359104,B16001_077,0,NA,NA,NA,NA
06013359104,B16001_083,NA,0,NA,NA,NA
06013359104,B16001_089,NA,NA,NA,NA,0
06013359104,B16001_101,NA,NA,NA,0,NA
06013359105,B16001_005,NA,NA,155,NA,NA
06013359105,B16001_077,0,NA,NA,NA,NA
06013359105,B16001_083,NA,0,NA,NA,NA
06013359105,B16001_089,NA,NA,NA,NA,51
06013359105,B16001_101,NA,NA,NA,0,NA
06013359202,B16001_005,NA,NA,211,NA,NA
06013359202,B16001_077,0,NA,NA,NA,NA
06013359202,B16001_083,NA,0,NA,NA,NA
06013359202,B16001_089,NA,NA,NA,NA,47
06013359202,B16001_101,NA,NA,NA,0,NA
06013359203,B16001_005,NA,NA,193,NA,NA
06013359203,B16001_077,0,NA,NA,NA,NA
06013359203,B16001_083,NA,0,NA,NA,NA
06013359203,B16001_089,NA,NA,NA,NA,106
06013359203,B16001_101,NA,NA,NA,0,NA
06013359204,B16001_005,NA,NA,122,NA,NA
06013359204,B16001_077,0,NA,NA,NA,NA
06013359204,B16001_083,NA,0,NA,NA,NA
06013359204,B16001_089,NA,NA,NA,NA,20
06013359204,B16001_101,NA,NA,NA,0,NA
06013360101,B16001_005,NA,NA,282,NA,NA
06013360101,B16001_077,0,NA,NA,NA,NA
06013360101,B16001_083,NA,0,NA,NA,NA
06013360101,B16001_089,NA,NA,NA,NA,0
06013360101,B16001_101,NA,NA,NA,0,NA
06013360102,B16001_005,NA,NA,41,NA,NA
06013360102,B16001_077,0,NA,NA,NA,NA
06013360102,B16001_083,NA,0,NA,NA,NA
06013360102,B16001_089,NA,NA,NA,NA,47
06013360102,B16001_101,NA,NA,NA,0,NA
06013360200,B16001_005,NA,NA,162,NA,NA
06013360200,B16001_077,0,NA,NA,NA,NA
06013360200,B16001_083,NA,0,NA,NA,NA
06013360200,B16001_089,NA,NA,NA,NA,0
06013360200,B16001_101,NA,NA,NA,0,NA
06013361000,B16001_005,NA,NA,263,NA,NA
06013361000,B16001_077,26,NA,NA,NA,NA
06013361000,B16001_083,NA,0,NA,NA,NA
06013361000,B16001_089,NA,NA,NA,NA,10
06013361000,B16001_101,NA,NA,NA,0,NA
06013362000,B16001_005,NA,NA,102,NA,NA
06013362000,B16001_077,0,NA,NA,NA,NA
06013362000,B16001_083,NA,0,NA,NA,NA
06013362000,B16001_089,NA,NA,NA,NA,0
06013362000,B16001_101,NA,NA,NA,0,NA
06013363000,B16001_005,NA,NA,326,NA,NA
06013363000,B16001_077,0,NA,NA,NA,NA
06013363000,B16001_083,NA,0,NA,NA,NA
06013363000,B16001_089,NA,NA,NA,NA,0
06013363000,B16001_101,NA,NA,NA,0,NA
06013364002,B16001_005,NA,NA,586,NA,NA
06013364002,B16001_077,0,NA,NA,NA,NA
06013364002,B16001_083,NA,12,NA,NA,NA
06013364002,B16001_089,NA,NA,NA,NA,46
06013364002,B16001_101,NA,NA,NA,0,NA
06013365002,B16001_005,NA,NA,1415,NA,NA
06013365002,B16001_077,28,NA,NA,NA,NA
06013365002,B16001_083,NA,0,NA,NA,NA
06013365002,B16001_089,NA,NA,NA,NA,4
06013365002,B16001_101,NA,NA,NA,0,NA
06013365003,B16001_005,NA,NA,440,NA,NA
06013365003,B16001_077,0,NA,NA,NA,NA
06013365003,B16001_083,NA,0,NA,NA,NA
06013365003,B16001_089,NA,NA,NA,NA,36
06013365003,B16001_101,NA,NA,NA,0,NA
06013366001,B16001_005,NA,NA,648,NA,NA
06013366001,B16001_077,0,NA,NA,NA,NA
06013366001,B16001_083,NA,0,NA,NA,NA
06013366001,B16001_089,NA,NA,NA,NA,31
06013366001,B16001_101,NA,NA,NA,0,NA
06013366002,B16001_005,NA,NA,1722,NA,NA
06013366002,B16001_077,0,NA,NA,NA,NA
06013366002,B16001_083,NA,0,NA,NA,NA
06013366002,B16001_089,NA,NA,NA,NA,10
06013366002,B16001_101,NA,NA,NA,0,NA
06013367100,B16001_005,NA,NA,445,NA,NA
06013367100,B16001_077,0,NA,NA,NA,NA
06013367100,B16001_083,NA,0,NA,NA,NA
06013367100,B16001_089,NA,NA,NA,NA,22
06013367100,B16001_101,NA,NA,NA,0,NA
06013367200,B16001_005,NA,NA,976,NA,NA
06013367200,B16001_077,0,NA,NA,NA,NA
06013367200,B16001_083,NA,0,NA,NA,NA
06013367200,B16001_089,NA,NA,NA,NA,148
06013367200,B16001_101,NA,NA,NA,0,NA
06013368001,B16001_005,NA,NA,2108,NA,NA
06013368001,B16001_077,0,NA,NA,NA,NA
06013368001,B16001_083,NA,0,NA,NA,NA
06013368001,B16001_089,NA,NA,NA,NA,20
06013368001,B16001_101,NA,NA,NA,0,NA
06013368002,B16001_005,NA,NA,681,NA,NA
06013368002,B16001_077,27,NA,NA,NA,NA
06013368002,B16001_083,NA,0,NA,NA,NA
06013368002,B16001_089,NA,NA,NA,NA,18
06013368002,B16001_101,NA,NA,NA,0,NA
06013369001,B16001_005,NA,NA,1385,NA,NA
06013369001,B16001_077,0,NA,NA,NA,NA
06013369001,B16001_083,NA,0,NA,NA,NA
06013369001,B16001_089,NA,NA,NA,NA,129
06013369001,B16001_101,NA,NA,NA,0,NA
06013369002,B16001_005,NA,NA,309,NA,NA
06013369002,B16001_077,0,NA,NA,NA,NA
06013369002,B16001_083,NA,0,NA,NA,NA
06013369002,B16001_089,NA,NA,NA,NA,0
06013369002,B16001_101,NA,NA,NA,0,NA
06013370000,B16001_005,NA,NA,108,NA,NA
06013370000,B16001_077,0,NA,NA,NA,NA
06013370000,B16001_083,NA,0,NA,NA,NA
06013370000,B16001_089,NA,NA,NA,NA,44
06013370000,B16001_101,NA,NA,NA,0,NA
06013371000,B16001_005,NA,NA,884,NA,NA
06013371000,B16001_077,0,NA,NA,NA,NA
06013371000,B16001_083,NA,0,NA,NA,NA
06013371000,B16001_089,NA,NA,NA,NA,71
06013371000,B16001_101,NA,NA,NA,0,NA
06013372000,B16001_005,NA,NA,1828,NA,NA
06013372000,B16001_077,0,NA,NA,NA,NA
06013372000,B16001_083,NA,0,NA,NA,NA
06013372000,B16001_089,NA,NA,NA,NA,0
06013372000,B16001_101,NA,NA,NA,0,NA
06013373000,B16001_005,NA,NA,1604,NA,NA
06013373000,B16001_077,0,NA,NA,NA,NA
06013373000,B16001_083,NA,0,NA,NA,NA
06013373000,B16001_089,NA,NA,NA,NA,0
06013373000,B16001_101,NA,NA,NA,0,NA
06013374000,B16001_005,NA,NA,962,NA,NA
06013374000,B16001_077,0,NA,NA,NA,NA
06013374000,B16001_083,NA,0,NA,NA,NA
06013374000,B16001_089,NA,NA,NA,NA,0
06013374000,B16001_101,NA,NA,NA,0,NA
06013375000,B16001_005,NA,NA,1976,NA,NA
06013375000,B16001_077,22,NA,NA,NA,NA
06013375000,B16001_083,NA,0,NA,NA,NA
06013375000,B16001_089,NA,NA,NA,NA,0
06013375000,B16001_101,NA,NA,NA,0,NA
06013376000,B16001_005,NA,NA,1923,NA,NA
06013376000,B16001_077,0,NA,NA,NA,NA
06013376000,B16001_083,NA,0,NA,NA,NA
06013376000,B16001_089,NA,NA,NA,NA,0
06013376000,B16001_101,NA,NA,NA,0,NA
06013377000,B16001_005,NA,NA,1789,NA,NA
06013377000,B16001_077,0,NA,NA,NA,NA
06013377000,B16001_083,NA,0,NA,NA,NA
06013377000,B16001_089,NA,NA,NA,NA,32
06013377000,B16001_101,NA,NA,NA,0,NA
06013378000,B16001_005,NA,NA,134,NA,NA
06013378000,B16001_077,0,NA,NA,NA,NA
06013378000,B16001_083,NA,0,NA,NA,NA
06013378000,B16001_089,NA,NA,NA,NA,0
06013378000,B16001_101,NA,NA,NA,0,NA
06013379000,B16001_005,NA,NA,1476,NA,NA
06013379000,B16001_077,0,NA,NA,NA,NA
06013379000,B16001_083,NA,0,NA,NA,NA
06013379000,B16001_089,NA,NA,NA,NA,0
06013379000,B16001_101,NA,NA,NA,0,NA
06013380000,B16001_005,NA,NA,458,NA,NA
06013380000,B16001_077,0,NA,NA,NA,NA
06013380000,B16001_083,NA,0,NA,NA,NA
06013380000,B16001_089,NA,NA,NA,NA,54
06013380000,B16001_101,NA,NA,NA,0,NA
06013381000,B16001_005,NA,NA,1760,NA,NA
06013381000,B16001_077,39,NA,NA,NA,NA
06013381000,B16001_083,NA,0,NA,NA,NA
06013381000,B16001_089,NA,NA,NA,NA,7
06013381000,B16001_101,NA,NA,NA,0,NA
06013382000,B16001_005,NA,NA,1120,NA,NA
06013382000,B16001_077,0,NA,NA,NA,NA
06013382000,B16001_083,NA,0,NA,NA,NA
06013382000,B16001_089,NA,NA,NA,NA,0
06013382000,B16001_101,NA,NA,NA,0,NA
06013383000,B16001_005,NA,NA,113,NA,NA
06013383000,B16001_077,0,NA,NA,NA,NA
06013383000,B16001_083,NA,110,NA,NA,NA
06013383000,B16001_089,NA,NA,NA,NA,0
06013383000,B16001_101,NA,NA,NA,0,NA
06013384000,B16001_005,NA,NA,35,NA,NA
06013384000,B16001_077,0,NA,NA,NA,NA
06013384000,B16001_083,NA,0,NA,NA,NA
06013384000,B16001_089,NA,NA,NA,NA,12
06013384000,B16001_101,NA,NA,NA,0,NA
06013385100,B16001_005,NA,NA,0,NA,NA
06013385100,B16001_077,0,NA,NA,NA,NA
06013385100,B16001_083,NA,0,NA,NA,NA
06013385100,B16001_089,NA,NA,NA,NA,18
06013385100,B16001_101,NA,NA,NA,0,NA
06013385200,B16001_005,NA,NA,7,NA,NA
06013385200,B16001_077,0,NA,NA,NA,NA
06013385200,B16001_083,NA,0,NA,NA,NA
06013385200,B16001_089,NA,NA,NA,NA,0
06013385200,B16001_101,NA,NA,NA,0,NA
06013386000,B16001_005,NA,NA,112,NA,NA
06013386000,B16001_077,0,NA,NA,NA,NA
06013386000,B16001_083,NA,0,NA,NA,NA
06013386000,B16001_089,NA,NA,NA,NA,27
06013386000,B16001_101,NA,NA,NA,0,NA
06013387000,B16001_005,NA,NA,56,NA,NA
06013387000,B16001_077,0,NA,NA,NA,NA
06013387000,B16001_083,NA,0,NA,NA,NA
06013387000,B16001_089,NA,NA,NA,NA,0
06013387000,B16001_101,NA,NA,NA,0,NA
06013388000,B16001_005,NA,NA,116,NA,NA
06013388000,B16001_077,0,NA,NA,NA,NA
06013388000,B16001_083,NA,0,NA,NA,NA
06013388000,B16001_089,NA,NA,NA,NA,0
06013388000,B16001_101,NA,NA,NA,0,NA
06013389100,B16001_005,NA,NA,61,NA,NA
06013389100,B16001_077,6,NA,NA,NA,NA
06013389100,B16001_083,NA,10,NA,NA,NA
06013389100,B16001_089,NA,NA,NA,NA,0
06013389100,B16001_101,NA,NA,NA,0,NA
06013389200,B16001_005,NA,NA,75,NA,NA
06013389200,B16001_077,0,NA,NA,NA,NA
06013389200,B16001_083,NA,5,NA,NA,NA
06013389200,B16001_089,NA,NA,NA,NA,0
06013389200,B16001_101,NA,NA,NA,0,NA
06013390100,B16001_005,NA,NA,77,NA,NA
06013390100,B16001_077,0,NA,NA,NA,NA
06013390100,B16001_083,NA,0,NA,NA,NA
06013390100,B16001_089,NA,NA,NA,NA,0
06013390100,B16001_101,NA,NA,NA,0,NA
06013390200,B16001_005,NA,NA,1,NA,NA
06013390200,B16001_077,0,NA,NA,NA,NA
06013390200,B16001_083,NA,0,NA,NA,NA
06013390200,B16001_089,NA,NA,NA,NA,0
06013390200,B16001_101,NA,NA,NA,0,NA
06013391000,B16001_005,NA,NA,25,NA,NA
06013391000,B16001_077,0,NA,NA,NA,NA
06013391000,B16001_083,NA,0,NA,NA,NA
06013391000,B16001_089,NA,NA,NA,NA,0
06013391000,B16001_101,NA,NA,NA,0,NA
06013392000,B16001_005,NA,NA,0,NA,NA
06013392000,B16001_077,0,NA,NA,NA,NA
06013392000,B16001_083,NA,0,NA,NA,NA
06013392000,B16001_089,NA,NA,NA,NA,0
06013392000,B16001_101,NA,NA,NA,0,NA
06013392200,B16001_005,NA,NA,1634,NA,NA
06013392200,B16001_077,10,NA,NA,NA,NA
06013392200,B16001_083,NA,0,NA,NA,NA
06013392200,B16001_089,NA,NA,NA,NA,309
06013392200,B16001_101,NA,NA,NA,0,NA
06013392300,B16001_005,NA,NA,54,NA,NA
06013392300,B16001_077,0,NA,NA,NA,NA
06013392300,B16001_083,NA,0,NA,NA,NA
06013392300,B16001_089,NA,NA,NA,NA,22
06013392300,B16001_101,NA,NA,NA,0,NA
06013990000,B16001_005,NA,NA,0,NA,NA
06013990000,B16001_077,0,NA,NA,NA,NA
06013990000,B16001_083,NA,0,NA,NA,NA
06013990000,B16001_089,NA,NA,NA,NA,0
06013990000,B16001_101,NA,NA,NA,0,NA
06041101100,B16001_005,NA,NA,0,NA,NA
06041101100,B16001_077,0,NA,NA,NA,NA
06041101100,B16001_083,NA,0,NA,NA,NA
06041101100,B16001_089,NA,NA,NA,NA,0
06041101100,B16001_101,NA,NA,NA,0,NA
06041101200,B16001_005,NA,NA,328,NA,NA
06041101200,B16001_077,0,NA,NA,NA,NA
06041101200,B16001_083,NA,0,NA,NA,NA
06041101200,B16001_089,NA,NA,NA,NA,0
06041101200,B16001_101,NA,NA,NA,0,NA
06041102100,B16001_005,NA,NA,47,NA,NA
06041102100,B16001_077,0,NA,NA,NA,NA
06041102100,B16001_083,NA,0,NA,NA,NA
06041102100,B16001_089,NA,NA,NA,NA,0
06041102100,B16001_101,NA,NA,NA,0,NA
06041102202,B16001_005,NA,NA,233,NA,NA
06041102202,B16001_077,0,NA,NA,NA,NA
06041102202,B16001_083,NA,0,NA,NA,NA
06041102202,B16001_089,NA,NA,NA,NA,40
06041102202,B16001_101,NA,NA,NA,0,NA
06041102203,B16001_005,NA,NA,793,NA,NA
06041102203,B16001_077,0,NA,NA,NA,NA
06041102203,B16001_083,NA,0,NA,NA,NA
06041102203,B16001_089,NA,NA,NA,NA,54
06041102203,B16001_101,NA,NA,NA,0,NA
06041103100,B16001_005,NA,NA,0,NA,NA
06041103100,B16001_077,0,NA,NA,NA,NA
06041103100,B16001_083,NA,0,NA,NA,NA
06041103100,B16001_089,NA,NA,NA,NA,0
06041103100,B16001_101,NA,NA,NA,0,NA
06041103200,B16001_005,NA,NA,447,NA,NA
06041103200,B16001_077,0,NA,NA,NA,NA
06041103200,B16001_083,NA,0,NA,NA,NA
06041103200,B16001_089,NA,NA,NA,NA,20
06041103200,B16001_101,NA,NA,NA,0,NA
06041104101,B16001_005,NA,NA,483,NA,NA
06041104101,B16001_077,0,NA,NA,NA,NA
06041104101,B16001_083,NA,13,NA,NA,NA
06041104101,B16001_089,NA,NA,NA,NA,64
06041104101,B16001_101,NA,NA,NA,0,NA
06041104102,B16001_005,NA,NA,669,NA,NA
06041104102,B16001_077,0,NA,NA,NA,NA
06041104102,B16001_083,NA,0,NA,NA,NA
06041104102,B16001_089,NA,NA,NA,NA,0
06041104102,B16001_101,NA,NA,NA,0,NA
06041104200,B16001_005,NA,NA,477,NA,NA
06041104200,B16001_077,0,NA,NA,NA,NA
06041104200,B16001_083,NA,0,NA,NA,NA
06041104200,B16001_089,NA,NA,NA,NA,0
06041104200,B16001_101,NA,NA,NA,0,NA
06041104300,B16001_005,NA,NA,14,NA,NA
06041104300,B16001_077,0,NA,NA,NA,NA
06041104300,B16001_083,NA,0,NA,NA,NA
06041104300,B16001_089,NA,NA,NA,NA,0
06041104300,B16001_101,NA,NA,NA,0,NA
06041105000,B16001_005,NA,NA,349,NA,NA
06041105000,B16001_077,0,NA,NA,NA,NA
06041105000,B16001_083,NA,0,NA,NA,NA
06041105000,B16001_089,NA,NA,NA,NA,31
06041105000,B16001_101,NA,NA,NA,0,NA
06041106001,B16001_005,NA,NA,92,NA,NA
06041106001,B16001_077,0,NA,NA,NA,NA
06041106001,B16001_083,NA,0,NA,NA,NA
06041106001,B16001_089,NA,NA,NA,NA,39
06041106001,B16001_101,NA,NA,NA,0,NA
06041106002,B16001_005,NA,NA,556,NA,NA
06041106002,B16001_077,0,NA,NA,NA,NA
06041106002,B16001_083,NA,0,NA,NA,NA
06041106002,B16001_089,NA,NA,NA,NA,0
06041106002,B16001_101,NA,NA,NA,0,NA
06041107000,B16001_005,NA,NA,141,NA,NA
06041107000,B16001_077,0,NA,NA,NA,NA
06041107000,B16001_083,NA,0,NA,NA,NA
06041107000,B16001_089,NA,NA,NA,NA,0
06041107000,B16001_101,NA,NA,NA,0,NA
06041108100,B16001_005,NA,NA,13,NA,NA
06041108100,B16001_077,0,NA,NA,NA,NA
06041108100,B16001_083,NA,0,NA,NA,NA
06041108100,B16001_089,NA,NA,NA,NA,0
06041108100,B16001_101,NA,NA,NA,0,NA
06041108200,B16001_005,NA,NA,296,NA,NA
06041108200,B16001_077,0,NA,NA,NA,NA
06041108200,B16001_083,NA,0,NA,NA,NA
06041108200,B16001_089,NA,NA,NA,NA,23
06041108200,B16001_101,NA,NA,NA,0,NA
06041109001,B16001_005,NA,NA,610,NA,NA
06041109001,B16001_077,0,NA,NA,NA,NA
06041109001,B16001_083,NA,0,NA,NA,NA
06041109001,B16001_089,NA,NA,NA,NA,0
06041109001,B16001_101,NA,NA,NA,0,NA
06041109002,B16001_005,NA,NA,17,NA,NA
06041109002,B16001_077,0,NA,NA,NA,NA
06041109002,B16001_083,NA,0,NA,NA,NA
06041109002,B16001_089,NA,NA,NA,NA,0
06041109002,B16001_101,NA,NA,NA,0,NA
06041110100,B16001_005,NA,NA,272,NA,NA
06041110100,B16001_077,0,NA,NA,NA,NA
06041110100,B16001_083,NA,0,NA,NA,NA
06041110100,B16001_089,NA,NA,NA,NA,0
06041110100,B16001_101,NA,NA,NA,0,NA
06041110200,B16001_005,NA,NA,53,NA,NA
06041110200,B16001_077,0,NA,NA,NA,NA
06041110200,B16001_083,NA,0,NA,NA,NA
06041110200,B16001_089,NA,NA,NA,NA,0
06041110200,B16001_101,NA,NA,NA,0,NA
06041111000,B16001_005,NA,NA,432,NA,NA
06041111000,B16001_077,0,NA,NA,NA,NA
06041111000,B16001_083,NA,0,NA,NA,NA
06041111000,B16001_089,NA,NA,NA,NA,20
06041111000,B16001_101,NA,NA,NA,0,NA
06041112100,B16001_005,NA,NA,860,NA,NA
06041112100,B16001_077,0,NA,NA,NA,NA
06041112100,B16001_083,NA,0,NA,NA,NA
06041112100,B16001_089,NA,NA,NA,NA,32
06041112100,B16001_101,NA,NA,NA,0,NA
06041112201,B16001_005,NA,NA,3667,NA,NA
06041112201,B16001_077,0,NA,NA,NA,NA
06041112201,B16001_083,NA,0,NA,NA,NA
06041112201,B16001_089,NA,NA,NA,NA,89
06041112201,B16001_101,NA,NA,NA,0,NA
06041112202,B16001_005,NA,NA,1954,NA,NA
06041112202,B16001_077,0,NA,NA,NA,NA
06041112202,B16001_083,NA,0,NA,NA,NA
06041112202,B16001_089,NA,NA,NA,NA,285
06041112202,B16001_101,NA,NA,NA,0,NA
06041113000,B16001_005,NA,NA,13,NA,NA
06041113000,B16001_077,0,NA,NA,NA,NA
06041113000,B16001_083,NA,28,NA,NA,NA
06041113000,B16001_089,NA,NA,NA,NA,0
06041113000,B16001_101,NA,NA,NA,0,NA
06041114100,B16001_005,NA,NA,8,NA,NA
06041114100,B16001_077,0,NA,NA,NA,NA
06041114100,B16001_083,NA,0,NA,NA,NA
06041114100,B16001_089,NA,NA,NA,NA,0
06041114100,B16001_101,NA,NA,NA,0,NA
06041114200,B16001_005,NA,NA,29,NA,NA
06041114200,B16001_077,0,NA,NA,NA,NA
06041114200,B16001_083,NA,0,NA,NA,NA
06041114200,B16001_089,NA,NA,NA,NA,0
06041114200,B16001_101,NA,NA,NA,0,NA
06041115000,B16001_005,NA,NA,109,NA,NA
06041115000,B16001_077,0,NA,NA,NA,NA
06041115000,B16001_083,NA,0,NA,NA,NA
06041115000,B16001_089,NA,NA,NA,NA,12
06041115000,B16001_101,NA,NA,NA,0,NA
06041116000,B16001_005,NA,NA,15,NA,NA
06041116000,B16001_077,0,NA,NA,NA,NA
06041116000,B16001_083,NA,0,NA,NA,NA
06041116000,B16001_089,NA,NA,NA,NA,0
06041116000,B16001_101,NA,NA,NA,0,NA
06041117000,B16001_005,NA,NA,0,NA,NA
06041117000,B16001_077,0,NA,NA,NA,NA
06041117000,B16001_083,NA,0,NA,NA,NA
06041117000,B16001_089,NA,NA,NA,NA,0
06041117000,B16001_101,NA,NA,NA,0,NA
06041118100,B16001_005,NA,NA,11,NA,NA
06041118100,B16001_077,0,NA,NA,NA,NA
06041118100,B16001_083,NA,0,NA,NA,NA
06041118100,B16001_089,NA,NA,NA,NA,0
06041118100,B16001_101,NA,NA,NA,0,NA
06041119100,B16001_005,NA,NA,47,NA,NA
06041119100,B16001_077,0,NA,NA,NA,NA
06041119100,B16001_083,NA,0,NA,NA,NA
06041119100,B16001_089,NA,NA,NA,NA,0
06041119100,B16001_101,NA,NA,NA,0,NA
06041119201,B16001_005,NA,NA,133,NA,NA
06041119201,B16001_077,0,NA,NA,NA,NA
06041119201,B16001_083,NA,0,NA,NA,NA
06041119201,B16001_089,NA,NA,NA,NA,0
06041119201,B16001_101,NA,NA,NA,0,NA
06041119202,B16001_005,NA,NA,45,NA,NA
06041119202,B16001_077,0,NA,NA,NA,NA
06041119202,B16001_083,NA,20,NA,NA,NA
06041119202,B16001_089,NA,NA,NA,NA,0
06041119202,B16001_101,NA,NA,NA,0,NA
06041120000,B16001_005,NA,NA,198,NA,NA
06041120000,B16001_077,0,NA,NA,NA,NA
06041120000,B16001_083,NA,0,NA,NA,NA
06041120000,B16001_089,NA,NA,NA,NA,25
06041120000,B16001_101,NA,NA,NA,0,NA
06041121100,B16001_005,NA,NA,70,NA,NA
06041121100,B16001_077,0,NA,NA,NA,NA
06041121100,B16001_083,NA,0,NA,NA,NA
06041121100,B16001_089,NA,NA,NA,NA,0
06041121100,B16001_101,NA,NA,NA,0,NA
06041121200,B16001_005,NA,NA,100,NA,NA
06041121200,B16001_077,0,NA,NA,NA,NA
06041121200,B16001_083,NA,0,NA,NA,NA
06041121200,B16001_089,NA,NA,NA,NA,0
06041121200,B16001_101,NA,NA,NA,0,NA
06041122000,B16001_005,NA,NA,191,NA,NA
06041122000,B16001_077,15,NA,NA,NA,NA
06041122000,B16001_083,NA,0,NA,NA,NA
06041122000,B16001_089,NA,NA,NA,NA,18
06041122000,B16001_101,NA,NA,NA,0,NA
06041123000,B16001_005,NA,NA,10,NA,NA
06041123000,B16001_077,0,NA,NA,NA,NA
06041123000,B16001_083,NA,0,NA,NA,NA
06041123000,B16001_089,NA,NA,NA,NA,0
06041123000,B16001_101,NA,NA,NA,0,NA
06041124100,B16001_005,NA,NA,57,NA,NA
06041124100,B16001_077,0,NA,NA,NA,NA
06041124100,B16001_083,NA,0,NA,NA,NA
06041124100,B16001_089,NA,NA,NA,NA,21
06041124100,B16001_101,NA,NA,NA,0,NA
06041124200,B16001_005,NA,NA,49,NA,NA
06041124200,B16001_077,0,NA,NA,NA,NA
06041124200,B16001_083,NA,0,NA,NA,NA
06041124200,B16001_089,NA,NA,NA,NA,0
06041124200,B16001_101,NA,NA,NA,0,NA
06041125000,B16001_005,NA,NA,20,NA,NA
06041125000,B16001_077,0,NA,NA,NA,NA
06041125000,B16001_083,NA,0,NA,NA,NA
06041125000,B16001_089,NA,NA,NA,NA,6
06041125000,B16001_101,NA,NA,NA,0,NA
06041126100,B16001_005,NA,NA,34,NA,NA
06041126100,B16001_077,0,NA,NA,NA,NA
06041126100,B16001_083,NA,16,NA,NA,NA
06041126100,B16001_089,NA,NA,NA,NA,0
06041126100,B16001_101,NA,NA,NA,0,NA
06041126200,B16001_005,NA,NA,62,NA,NA
06041126200,B16001_077,0,NA,NA,NA,NA
06041126200,B16001_083,NA,0,NA,NA,NA
06041126200,B16001_089,NA,NA,NA,NA,0
06041126200,B16001_101,NA,NA,NA,0,NA
06041127000,B16001_005,NA,NA,133,NA,NA
06041127000,B16001_077,0,NA,NA,NA,NA
06041127000,B16001_083,NA,0,NA,NA,NA
06041127000,B16001_089,NA,NA,NA,NA,0
06041127000,B16001_101,NA,NA,NA,0,NA
06041128100,B16001_005,NA,NA,24,NA,NA
06041128100,B16001_077,0,NA,NA,NA,NA
06041128100,B16001_083,NA,0,NA,NA,NA
06041128100,B16001_089,NA,NA,NA,NA,21
06041128100,B16001_101,NA,NA,NA,0,NA
06041128200,B16001_005,NA,NA,9,NA,NA
06041128200,B16001_077,0,NA,NA,NA,NA
06041128200,B16001_083,NA,0,NA,NA,NA
06041128200,B16001_089,NA,NA,NA,NA,0
06041128200,B16001_101,NA,NA,NA,0,NA
06041129000,B16001_005,NA,NA,159,NA,NA
06041129000,B16001_077,0,NA,NA,NA,NA
06041129000,B16001_083,NA,13,NA,NA,NA
06041129000,B16001_089,NA,NA,NA,NA,69
06041129000,B16001_101,NA,NA,NA,0,NA
06041130201,B16001_005,NA,NA,0,NA,NA
06041130201,B16001_077,0,NA,NA,NA,NA
06041130201,B16001_083,NA,0,NA,NA,NA
06041130201,B16001_089,NA,NA,NA,NA,0
06041130201,B16001_101,NA,NA,NA,0,NA
06041130202,B16001_005,NA,NA,96,NA,NA
06041130202,B16001_077,0,NA,NA,NA,NA
06041130202,B16001_083,NA,0,NA,NA,NA
06041130202,B16001_089,NA,NA,NA,NA,17
06041130202,B16001_101,NA,NA,NA,0,NA
06041131100,B16001_005,NA,NA,0,NA,NA
06041131100,B16001_077,0,NA,NA,NA,NA
06041131100,B16001_083,NA,0,NA,NA,NA
06041131100,B16001_089,NA,NA,NA,NA,0
06041131100,B16001_101,NA,NA,NA,0,NA
06041132100,B16001_005,NA,NA,53,NA,NA
06041132100,B16001_077,0,NA,NA,NA,NA
06041132100,B16001_083,NA,0,NA,NA,NA
06041132100,B16001_089,NA,NA,NA,NA,0
06041132100,B16001_101,NA,NA,NA,0,NA
06041132200,B16001_005,NA,NA,110,NA,NA
06041132200,B16001_077,0,NA,NA,NA,NA
06041132200,B16001_083,NA,0,NA,NA,NA
06041132200,B16001_089,NA,NA,NA,NA,0
06041132200,B16001_101,NA,NA,NA,0,NA
06041133000,B16001_005,NA,NA,319,NA,NA
06041133000,B16001_077,0,NA,NA,NA,NA
06041133000,B16001_083,NA,0,NA,NA,NA
06041133000,B16001_089,NA,NA,NA,NA,0
06041133000,B16001_101,NA,NA,NA,0,NA
06041990100,B16001_005,NA,NA,0,NA,NA
06041990100,B16001_077,0,NA,NA,NA,NA
06041990100,B16001_083,NA,0,NA,NA,NA
06041990100,B16001_089,NA,NA,NA,NA,0
06041990100,B16001_101,NA,NA,NA,0,NA
06055200201,B16001_005,NA,NA,413,NA,NA
06055200201,B16001_077,0,NA,NA,NA,NA
06055200201,B16001_083,NA,0,NA,NA,NA
06055200201,B16001_089,NA,NA,NA,NA,0
06055200201,B16001_101,NA,NA,NA,0,NA
06055200202,B16001_005,NA,NA,713,NA,NA
06055200202,B16001_077,0,NA,NA,NA,NA
06055200202,B16001_083,NA,0,NA,NA,NA
06055200202,B16001_089,NA,NA,NA,NA,6
06055200202,B16001_101,NA,NA,NA,0,NA
06055200203,B16001_005,NA,NA,494,NA,NA
06055200203,B16001_077,0,NA,NA,NA,NA
06055200203,B16001_083,NA,0,NA,NA,NA
06055200203,B16001_089,NA,NA,NA,NA,0
06055200203,B16001_101,NA,NA,NA,0,NA
06055200301,B16001_005,NA,NA,984,NA,NA
06055200301,B16001_077,0,NA,NA,NA,NA
06055200301,B16001_083,NA,0,NA,NA,NA
06055200301,B16001_089,NA,NA,NA,NA,0
