pricing_module,message_module,time_checked,algorithm_mode,facility_id,interval_starting,hour,minute,mday,wday
,OPEN TO ALL,2018-05-07T01:37:53Z,,CLW,1525656900,18,37,6,1
,OPEN TO ALL,2018-05-07T01:57:52Z,,FSE,1525658100,18,57,6,1
,OPEN TO ALL,2018-05-07T02:22:53Z,,FSE,1525659600,19,22,6,1
,OPEN TO ALL,2018-05-07T02:32:52Z,,CLW,1525660200,19,32,6,1
,OPEN TO ALL,2018-05-07T02:37:53Z,,CLW,1525660500,19,37,6,1
,OPEN TO ALL,2018-05-07T02:57:53Z,,CLW,1525661700,19,57,6,1
,OPEN TO ALL,2018-05-07T03:02:53Z,,FSE,1525662000,20,2,6,1
,OPEN TO ALL,2018-05-07T03:02:53Z,,CLW,1525662000,20,2,6,1
,OPEN TO ALL,2018-05-07T03:22:53Z,,CLW,1525663200,20,22,6,1
,OPEN TO ALL,2018-05-07T03:27:53Z,,CLW,1525663500,20,27,6,1
,OPEN TO ALL,2018-05-07T04:02:53Z,,FSE,1525665600,21,2,6,1
,OPEN TO ALL,2018-05-05T22:12:52Z,,CLW,1525558200,15,12,5,7
,OPEN TO ALL,2018-05-05T22:17:53Z,,FSE,1525558500,15,17,5,7
,OPEN TO ALL,2018-05-05T22:32:53Z,,FSE,1525559400,15,32,5,7
,OPEN TO ALL,2018-05-05T22:37:53Z,,CLW,1525559700,15,37,5,7
,OPEN TO ALL,2018-05-05T23:12:53Z,,FSE,1525561800,16,12,5,7
,OPEN TO ALL,2018-05-05T23:22:53Z,,CLW,1525562400,16,22,5,7
,OPEN TO ALL,2018-05-05T23:57:53Z,,CLW,1525564500,16,57,5,7
,OPEN TO ALL,2018-05-06T00:12:53Z,,CLW,1525565400,17,12,5,7
,OPEN TO ALL,2018-05-06T00:22:53Z,,FSE,1525566000,17,22,5,7
,OPEN TO ALL,2018-05-06T00:22:53Z,,CLW,1525566000,17,22,5,7
,OPEN TO ALL,2018-05-06T01:02:53Z,,FSE,1525568400,18,2,5,7
,OPEN TO ALL,2018-05-06T01:07:53Z,,CLW,1525568700,18,7,5,7
,OPEN TO ALL,2018-05-06T01:42:52Z,,CLW,1525570800,18,42,5,7
,OPEN TO ALL,2018-05-06T01:47:52Z,,FSE,1525571100,18,47,5,7
,OPEN TO ALL,2018-05-06T02:07:53Z,,FSE,1525572300,19,7,5,7
,OPEN TO ALL,2018-05-06T02:12:53Z,,CLW,1525572600,19,12,5,7
,OPEN TO ALL,2018-05-06T02:22:53Z,,FSE,1525573200,19,22,5,7
,OPEN TO ALL,2018-05-06T02:22:53Z,,CLW,1525573200,19,22,5,7
,OPEN TO ALL,2018-05-06T02:27:53Z,,FSE,1525573500,19,27,5,7
,OPEN TO ALL,2018-05-06T02:47:53Z,,CLW,1525574700,19,47,5,7
,OPEN TO ALL,2018-05-06T02:47:53Z,,FSE,1525574700,19,47,5,7
,OPEN TO ALL,2018-05-06T03:47:53Z,,CLW,1525578300,20,47,5,7
,OPEN TO ALL,2018-05-06T04:07:53Z,,CLW,1525579500,21,7,5,7
,OPEN TO ALL,2018-05-06T04:32:53Z,,FSE,1525581000,21,32,5,7
,OPEN TO ALL,2018-05-06T04:37:53Z,,FSE,1525581300,21,37,5,7
,OPEN TO ALL,2018-05-06T04:52:52Z,,CLW,1525582200,21,52,5,7
,OPEN TO ALL,2018-05-06T04:57:53Z,,CLW,1525582500,21,57,5,7
,OPEN TO ALL,2018-05-06T05:07:53Z,,FSE,1525583100,22,7,5,7
,OPEN TO ALL,2018-05-06T05:12:52Z,,FSE,1525583400,22,12,5,7
,OPEN TO ALL,2018-05-06T05:47:52Z,,FSE,1525585500,22,47,5,7
,OPEN TO ALL,2018-05-06T06:12:53Z,,CLW,1525587000,23,12,5,7
,OPEN TO ALL,2018-05-06T07:07:53Z,,CLW,1525590300,0,7,6,1
,OPEN TO ALL,2018-05-06T07:12:53Z,,CLW,1525590300,0,12,6,1
,OPEN TO ALL,2018-05-06T07:27:52Z,,FSE,1525591500,0,27,6,1
,OPEN TO ALL,2018-05-06T07:52:53Z,,CLW,1525593000,0,52,6,1
,OPEN TO ALL,2018-05-06T08:07:53Z,,CLW,1525593900,1,7,6,1
,OPEN TO ALL,2018-05-06T08:22:53Z,,FSE,1525594800,1,22,6,1
,OPEN TO ALL,2018-05-06T08:27:53Z,,FSE,1525595100,1,27,6,1
,OPEN TO ALL,2018-05-06T08:37:52Z,,CLW,1525595700,1,37,6,1
,OPEN TO ALL,2018-05-06T08:57:53Z,,FSE,1525596900,1,57,6,1
,OPEN TO ALL,2018-05-06T09:07:53Z,,CLW,1525597500,2,7,6,1
,OPEN TO ALL,2018-05-06T09:37:53Z,,FSE,1525599300,2,37,6,1
,OPEN TO ALL,2018-05-06T09:47:53Z,,FSE,1525599900,2,47,6,1
,OPEN TO ALL,2018-05-06T09:57:53Z,,FSE,1525600500,2,57,6,1
,OPEN TO ALL,2018-05-06T10:02:52Z,,CLW,1525600800,3,2,6,1
,OPEN TO ALL,2018-05-06T10:12:53Z,,CLW,1525601400,3,12,6,1
,OPEN TO ALL,2018-05-06T10:32:53Z,,CLW,1525602600,3,32,6,1
,OPEN TO ALL,2018-05-06T10:37:53Z,,FSE,1525602900,3,37,6,1
,OPEN TO ALL,2018-05-06T11:37:53Z,,CLW,1525606500,4,37,6,1
,OPEN TO ALL,2018-05-06T11:42:52Z,,CLW,1525606800,4,42,6,1
,OPEN TO ALL,2018-05-06T12:37:52Z,,CLW,1525610100,5,37,6,1
,OPEN TO ALL,2018-05-06T12:42:53Z,,CLW,1525610400,5,42,6,1
,OPEN TO ALL,2018-05-06T13:07:53Z,,CLW,1525611900,6,7,6,1
,OPEN TO ALL,2018-05-06T13:07:53Z,,FSE,1525611900,6,7,6,1
,OPEN TO ALL,2018-05-06T13:17:53Z,,CLW,1525612500,6,17,6,1
,OPEN TO ALL,2018-05-06T13:32:53Z,,FSE,1525613400,6,32,6,1
,OPEN TO ALL,2018-05-06T13:52:53Z,,CLW,1525614600,6,52,6,1
,OPEN TO ALL,2018-05-06T14:07:53Z,,FSE,1525615500,7,7,6,1
,OPEN TO ALL,2018-05-06T14:37:53Z,,FSE,1525617300,7,37,6,1
,OPEN TO ALL,2018-05-06T14:42:53Z,,FSE,1525617600,7,42,6,1
,OPEN TO ALL,2018-05-06T14:57:53Z,,FSE,1525618500,7,57,6,1
,OPEN TO ALL,2018-05-06T15:22:53Z,,CLW,1525620000,8,22,6,1
,OPEN TO ALL,2018-05-06T15:32:52Z,,CLW,1525620600,8,32,6,1
,OPEN TO ALL,2018-05-06T15:42:52Z,,CLW,1525621200,8,42,6,1
,OPEN TO ALL,2018-05-06T16:02:52Z,,FSE,1525622400,9,2,6,1
,OPEN TO ALL,2018-05-06T16:12:53Z,,CLW,1525623000,9,12,6,1
,OPEN TO ALL,2018-05-06T16:32:52Z,,CLW,1525624200,9,32,6,1
,OPEN TO ALL,2018-05-06T16:42:53Z,,CLW,1525624800,9,42,6,1
,OPEN TO ALL,2018-05-06T16:47:52Z,,FSE,1525625100,9,47,6,1
,OPEN TO ALL,2018-05-06T17:12:53Z,,CLW,1525626600,10,12,6,1
,OPEN TO ALL,2018-05-06T17:27:53Z,,FSE,1525627500,10,27,6,1
,OPEN TO ALL,2018-05-06T17:32:53Z,,CLW,1525627800,10,32,6,1
,OPEN TO ALL,2018-05-06T17:37:53Z,,CLW,1525628100,10,37,6,1
,OPEN TO ALL,2018-05-06T17:52:52Z,,CLW,1525629000,10,52,6,1
,OPEN TO ALL,2018-05-06T19:22:53Z,,FSE,1525634400,12,22,6,1
,OPEN TO ALL,2018-05-06T19:27:53Z,,CLW,1525634700,12,27,6,1
,OPEN TO ALL,2018-05-06T19:32:53Z,,FSE,1525635000,12,32,6,1
,OPEN TO ALL,2018-05-06T19:57:53Z,,CLW,1525636500,12,57,6,1
,OPEN TO ALL,2018-05-06T19:57:53Z,,FSE,1525636500,12,57,6,1
,OPEN TO ALL,2018-05-06T20:17:53Z,,CLW,1525637700,13,17,6,1
,OPEN TO ALL,2018-05-06T20:32:53Z,,CLW,1525638600,13,32,6,1
,OPEN TO ALL,2018-05-06T20:52:53Z,,CLW,1525639800,13,52,6,1
,OPEN TO ALL,2018-05-06T20:57:53Z,,CLW,1525640100,13,57,6,1
,OPEN TO ALL,2018-05-06T20:57:53Z,,FSE,1525640100,13,57,6,1
,OPEN TO ALL,2018-05-06T21:07:52Z,,CLW,1525640700,14,7,6,1
,OPEN TO ALL,2018-05-06T21:17:52Z,,CLW,1525641300,14,17,6,1
,OPEN TO ALL,2018-05-06T21:22:53Z,,CLW,1525641600,14,22,6,1
,OPEN TO ALL,2018-05-06T21:27:53Z,,CLW,1525641900,14,27,6,1
,OPEN TO ALL,2018-05-06T21:37:53Z,,FSE,1525642500,14,37,6,1
,OPEN TO ALL,2018-05-06T21:47:52Z,,FSE,1525643100,14,47,6,1
,OPEN TO ALL,2018-05-06T22:12:53Z,,FSE,1525644600,15,12,6,1
,OPEN TO ALL,2018-05-06T22:27:53Z,,CLW,1525645500,15,27,6,1
,OPEN TO ALL,2018-05-06T22:42:53Z,,CLW,1525646400,15,42,6,1
,OPEN TO ALL,2018-05-06T22:47:53Z,,CLW,1525646700,15,47,6,1
,OPEN TO ALL,2018-05-06T22:47:53Z,,FSE,1525646700,15,47,6,1
,OPEN TO ALL,2018-05-06T22:52:53Z,,CLW,1525647000,15,52,6,1
,OPEN TO ALL,2018-05-06T23:07:53Z,,FSE,1525647900,16,7,6,1
,OPEN TO ALL,2018-05-06T23:17:53Z,,FSE,1525648500,16,17,6,1
,OPEN TO ALL,2018-05-06T23:27:53Z,,FSE,1525649100,16,27,6,1
,OPEN TO ALL,2018-05-06T23:32:53Z,,FSE,1525649400,16,32,6,1
,OPEN TO ALL,2018-05-06T23:37:52Z,,CLW,1525649700,16,37,6,1
,OPEN TO ALL,2018-05-07T00:12:52Z,,CLW,1525651800,17,12,6,1
,OPEN TO ALL,2018-05-07T00:17:52Z,,FSE,1525652100,17,17,6,1
,OPEN TO ALL,2018-05-07T00:22:53Z,,CLW,1525652400,17,22,6,1
,OPEN TO ALL,2018-05-07T00:42:52Z,,CLW,1525653600,17,42,6,1
,OPEN TO ALL,2018-05-07T00:57:53Z,,FSE,1525654500,17,57,6,1
,OPEN TO ALL,2018-05-07T01:07:53Z,,FSE,1525655100,18,7,6,1
,OPEN TO ALL,2018-05-07T01:12:53Z,,FSE,1525655400,18,12,6,1
,OPEN TO ALL,2018-05-07T01:17:53Z,,FSE,1525655700,18,17,6,1
,OPEN TO ALL,2018-05-07T01:22:53Z,,CLW,1525656000,18,22,6,1
,OPEN TO ALL,2018-05-07T01:32:53Z,,FSE,1525656600,18,32,6,1
,OPEN TO ALL,2018-05-07T01:42:53Z,,CLW,1525657200,18,42,6,1
,OPEN TO ALL,2018-05-07T01:42:53Z,,FSE,1525657200,18,42,6,1
,OPEN TO ALL,2018-05-07T02:02:52Z,,CLW,1525658400,19,2,6,1
,OPEN TO ALL,2018-05-07T02:07:53Z,,FSE,1525658700,19,7,6,1
,OPEN TO ALL,2018-05-07T02:12:53Z,,FSE,1525659000,19,12,6,1
,OPEN TO ALL,2018-05-07T02:22:53Z,,CLW,1525659600,19,22,6,1
,OPEN TO ALL,2018-05-07T02:47:52Z,,FSE,1525661100,19,47,6,1
,OPEN TO ALL,2018-05-07T02:47:52Z,,CLW,1525661100,19,47,6,1
,OPEN TO ALL,2018-05-07T03:42:53Z,,CLW,1525664400,20,42,6,1
,OPEN TO ALL,2018-05-07T03:42:53Z,,FSE,1525664400,20,42,6,1
,OPEN TO ALL,2018-05-07T03:47:52Z,,CLW,1525664700,20,47,6,1
,OPEN TO ALL,2018-05-07T04:12:53Z,,FSE,1525666200,21,12,6,1
,OPEN TO ALL,2018-05-07T05:37:53Z,,FSE,1525671300,22,37,6,1
,OPEN TO ALL,2018-05-07T05:47:53Z,,CLW,1525671900,22,47,6,1
,OPEN TO ALL,2018-05-07T06:07:52Z,,CLW,1525673100,23,7,6,1
,OPEN TO ALL,2018-05-07T06:12:53Z,,FSE,1525673400,23,12,6,1
,OPEN TO ALL,2018-05-07T06:17:53Z,,FSE,1525673700,23,17,6,1
,OPEN TO ALL,2018-05-07T06:57:53Z,,CLW,1525676100,23,57,6,1
,OPEN TO ALL,2018-05-07T07:17:53Z,,FSE,1525677300,0,17,7,2
,OPEN TO ALL,2018-05-07T07:57:53Z,,CLW,1525679700,0,57,7,2
,OPEN TO ALL,2018-05-07T07:57:53Z,,FSE,1525679700,0,57,7,2
,OPEN TO ALL,2018-05-07T08:32:53Z,,CLW,1525681800,1,32,7,2
,OPEN TO ALL,2018-05-07T08:57:52Z,,FSE,1525683300,1,57,7,2
,OPEN TO ALL,2018-05-07T09:07:52Z,,CLW,1525683900,2,7,7,2
,OPEN TO ALL,2018-05-07T09:27:53Z,,FSE,1525685100,2,27,7,2
,OPEN TO ALL,2018-05-07T09:57:52Z,,CLW,1525686900,2,57,7,2
,OPEN TO ALL,2018-05-07T10:12:52Z,,FSE,1525687800,3,12,7,2
,OPEN TO ALL,2018-05-07T11:12:53Z,,CLW,1525691400,4,12,7,2
,OPEN TO ALL,2018-05-07T11:27:53Z,,FSE,1525692300,4,27,7,2
,OPEN TO ALL,2018-05-07T11:52:53Z,,FSE,1525693800,4,52,7,2
,OPEN TO ALL,2018-05-07T11:57:53Z,,FSE,1525694100,4,57,7,2
0.30,HOV 2+ NO TOLL,2018-05-07T12:07:53Z,EL Speed,CLW,1525694700,5,7,7,2
0.30,HOV 2+ NO TOLL,2018-05-07T12:07:53Z,EL Speed,FSE,1525694700,5,7,7,2
0.30,HOV 2+ NO TOLL,2018-05-07T12:27:53Z,EL Speed,CLW,1525695900,5,27,7,2
0.30,HOV 2+ NO TOLL,2018-05-07T12:37:53Z,EL Speed,FSE,1525696500,5,37,7,2
0.30,HOV 2+ NO TOLL,2018-05-07T12:42:52Z,EL Speed,FSE,1525696800,5,42,7,2
0.70,HOV 2+ NO TOLL,2018-05-07T12:42:52Z,EL Speed,CLW,1525696800,5,42,7,2
0.70,HOV 2+ NO TOLL,2018-05-07T12:52:53Z,EL Speed,CLW,1525697400,5,52,7,2
1.50,HOV 2+ NO TOLL,2018-05-07T13:02:53Z,EL Speed,CLW,1525698000,6,2,7,2
0.50,HOV 2+ NO TOLL,2018-05-07T14:22:53Z,EL Speed,FSE,1525702800,7,22,7,2
0.50,HOV 2+ NO TOLL,2018-05-07T14:37:53Z,EL Speed,FSE,1525703700,7,37,7,2
0.50,HOV 2+ NO TOLL,2018-05-07T14:42:52Z,EL Speed,FSE,1525704000,7,42,7,2
5.40,HOV 2+ NO TOLL,2018-05-07T14:47:53Z,EL Speed,CLW,1525704300,7,47,7,2
0.50,HOV 2+ NO TOLL,2018-05-07T15:12:52Z,EL Speed,FSE,1525705800,8,12,7,2
0.50,HOV 2+ NO TOLL,2018-05-07T15:27:53Z,EL Speed,FSE,1525706700,8,27,7,2
7.00,HOV 2+ NO TOLL,2018-05-07T15:42:52Z,EL Speed,CLW,1525707600,8,42,7,2
0.50,HOV 2+ NO TOLL,2018-05-07T15:47:53Z,EL Speed,FSE,1525707900,8,47,7,2
6.60,HOV 2+ NO TOLL,2018-05-07T15:57:53Z,EL Speed,CLW,1525708500,8,57,7,2
,OPEN TO ALL,2018-05-07T16:07:53Z,,FSE,1525709100,9,7,7,2
7.00,HOV 2+ NO TOLL,2018-05-07T16:27:53Z,EL Speed,CLW,1525710300,9,27,7,2
6.60,HOV 2+ NO TOLL,2018-05-07T16:37:53Z,EL Speed,CLW,1525710900,9,37,7,2
6.10,HOV 2+ NO TOLL,2018-05-07T16:42:53Z,EL Speed,CLW,1525711200,9,42,7,2
,OPEN TO ALL,2018-05-07T16:47:53Z,,FSE,1525711500,9,47,7,2
5.90,HOV 2+ NO TOLL,2018-05-07T16:52:52Z,EL Speed,CLW,1525711800,9,52,7,2
,OPEN TO ALL,2018-05-07T16:52:52Z,,FSE,1525711800,9,52,7,2
5.90,HOV 2+ NO TOLL,2018-05-07T16:57:53Z,EL Speed,CLW,1525712100,9,57,7,2
,OPEN TO ALL,2018-05-07T17:12:52Z,,CLW,1525713000,10,12,7,2
,OPEN TO ALL,2018-05-07T17:32:53Z,,CLW,1525714200,10,32,7,2
,OPEN TO ALL,2018-05-07T17:42:52Z,,CLW,1525714800,10,42,7,2
,OPEN TO ALL,2018-05-07T17:52:53Z,,CLW,1525715400,10,52,7,2
,OPEN TO ALL,2018-05-07T18:12:52Z,,CLW,1525716600,11,12,7,2
,OPEN TO ALL,2018-05-07T18:17:53Z,,FSE,1525716900,11,17,7,2
,OPEN TO ALL,2018-05-07T18:27:53Z,,FSE,1525717500,11,27,7,2
,OPEN TO ALL,2018-05-07T18:42:53Z,,CLW,1525718400,11,42,7,2
,OPEN TO ALL,2018-05-07T18:52:52Z,,FSE,1525719000,11,52,7,2
,OPEN TO ALL,2018-05-07T18:57:53Z,,CLW,1525719300,11,57,7,2
,OPEN TO ALL,2018-05-07T19:27:52Z,,FSE,1525721100,12,27,7,2
,OPEN TO ALL,2018-05-07T20:02:52Z,,FSE,1525723200,13,2,7,2
,OPEN TO ALL,2018-05-07T20:27:53Z,,FSE,1525724700,13,27,7,2
,OPEN TO ALL,2018-05-07T20:27:53Z,,CLW,1525724700,13,27,7,2
,OPEN TO ALL,2018-05-07T20:42:53Z,,FSE,1525725600,13,42,7,2
,OPEN TO ALL,2018-05-07T20:47:52Z,,FSE,1525725900,13,47,7,2
,OPEN TO ALL,2018-05-07T21:12:52Z,,FSE,1525727400,14,12,7,2
,OPEN TO ALL,2018-05-07T21:17:53Z,,CLW,1525727700,14,17,7,2
1.40,HOV 2+ NO TOLL,2018-05-07T22:02:53Z,EL Speed,FSE,1525730400,15,2,7,2
1.00,HOV 2+ NO TOLL,2018-05-07T22:22:53Z,EL Speed,FSE,1525731600,15,22,7,2
1.00,HOV 2+ NO TOLL,2018-05-07T22:27:53Z,EL Speed,FSE,1525731900,15,27,7,2
0.50,HOV 2+ NO TOLL,2018-05-07T22:47:53Z,EL Speed,CLW,1525733100,15,47,7,2
3.60,HOV 2+ NO TOLL,2018-05-07T23:32:53Z,GP Speed,FSE,1525735800,16,32,7,2
0.70,HOV 2+ NO TOLL,2018-05-07T23:32:53Z,EL Speed,CLW,1525735800,16,32,7,2
,OPEN TO ALL,2018-05-05T22:22:53Z,,CLW,1525558800,15,22,5,7
,OPEN TO ALL,2018-05-05T23:27:53Z,,FSE,1525562700,16,27,5,7
,OPEN TO ALL,2018-05-05T23:32:52Z,,CLW,1525563000,16,32,5,7
,OPEN TO ALL,2018-05-05T23:42:53Z,,FSE,1525563600,16,42,5,7
,OPEN TO ALL,2018-05-06T00:47:53Z,,FSE,1525567500,17,47,5,7
,OPEN TO ALL,2018-05-06T00:57:52Z,,FSE,1525568100,17,57,5,7
,OPEN TO ALL,2018-05-06T01:12:53Z,,CLW,1525569000,18,12,5,7
,OPEN TO ALL,2018-05-06T01:22:53Z,,CLW,1525569600,18,22,5,7
,OPEN TO ALL,2018-05-06T01:37:53Z,,CLW,1525570500,18,37,5,7
,OPEN TO ALL,2018-05-06T01:42:52Z,,FSE,1525570800,18,42,5,7
,OPEN TO ALL,2018-05-06T02:07:53Z,,CLW,1525572300,19,7,5,7
,OPEN TO ALL,2018-05-06T02:12:53Z,,FSE,1525572600,19,12,5,7
,OPEN TO ALL,2018-05-06T02:37:53Z,,CLW,1525574100,19,37,5,7
,OPEN TO ALL,2018-05-06T03:27:52Z,,CLW,1525577100,20,27,5,7
,OPEN TO ALL,2018-05-06T03:32:53Z,,FSE,1525577400,20,32,5,7
,OPEN TO ALL,2018-05-06T03:47:53Z,,FSE,1525578300,20,47,5,7
,OPEN TO ALL,2018-05-06T03:57:53Z,,CLW,1525578900,20,57,5,7
,OPEN TO ALL,2018-05-06T04:02:53Z,,CLW,1525579200,21,2,5,7
,OPEN TO ALL,2018-05-06T04:07:53Z,,FSE,1525579500,21,7,5,7
,OPEN TO ALL,2018-05-06T04:17:53Z,,CLW,1525580100,21,17,5,7
,OPEN TO ALL,2018-05-06T04:27:53Z,,FSE,1525580700,21,27,5,7
,OPEN TO ALL,2018-05-06T04:27:53Z,,CLW,1525580700,21,27,5,7
,OPEN TO ALL,2018-05-06T04:47:53Z,,FSE,1525581900,21,47,5,7
,OPEN TO ALL,2018-05-06T05:02:52Z,,CLW,1525582800,22,2,5,7
,OPEN TO ALL,2018-05-06T05:32:52Z,,CLW,1525584600,22,32,5,7
,OPEN TO ALL,2018-05-06T05:52:53Z,,CLW,1525585800,22,52,5,7
,OPEN TO ALL,2018-05-06T06:07:53Z,,FSE,1525586700,23,7,5,7
,OPEN TO ALL,2018-05-06T06:17:53Z,,CLW,1525587300,23,17,5,7
,OPEN TO ALL,2018-05-06T06:52:53Z,,FSE,1525589400,23,52,5,7
,OPEN TO ALL,2018-05-06T06:57:53Z,,CLW,1525589700,23,57,5,7
,OPEN TO ALL,2018-05-06T06:57:53Z,,FSE,1525589700,23,57,5,7
,OPEN TO ALL,2018-05-06T07:17:52Z,,CLW,1525590900,0,17,6,1
,OPEN TO ALL,2018-05-06T07:37:53Z,,FSE,1525592100,0,37,6,1
,OPEN TO ALL,2018-05-06T07:42:52Z,,FSE,1525592400,0,42,6,1
,OPEN TO ALL,2018-05-06T07:57:53Z,,CLW,1525593300,0,57,6,1
,OPEN TO ALL,2018-05-06T07:57:53Z,,FSE,1525593300,0,57,6,1
,OPEN TO ALL,2018-05-06T08:52:53Z,,FSE,1525596600,1,52,6,1
,OPEN TO ALL,2018-05-06T08:52:53Z,,CLW,1525596600,1,52,6,1
,OPEN TO ALL,2018-05-06T09:17:53Z,,FSE,1525598100,2,17,6,1
,OPEN TO ALL,2018-05-06T09:17:53Z,,CLW,1525598100,2,17,6,1
,OPEN TO ALL,2018-05-06T09:32:52Z,,CLW,1525599000,2,32,6,1
,OPEN TO ALL,2018-05-06T10:12:53Z,,FSE,1525601400,3,12,6,1
,OPEN TO ALL,2018-05-06T10:37:53Z,,CLW,1525602900,3,37,6,1
,OPEN TO ALL,2018-05-06T10:47:52Z,,CLW,1525603500,3,47,6,1
,OPEN TO ALL,2018-05-06T10:57:53Z,,CLW,1525604100,3,57,6,1
,OPEN TO ALL,2018-05-06T11:02:53Z,,CLW,1525604400,4,2,6,1
,OPEN TO ALL,2018-05-06T11:12:53Z,,CLW,1525605000,4,12,6,1
,OPEN TO ALL,2018-05-06T11:17:52Z,,FSE,1525605300,4,17,6,1
,OPEN TO ALL,2018-05-06T11:57:53Z,,FSE,1525607700,4,57,6,1
,OPEN TO ALL,2018-05-06T12:07:53Z,,FSE,1525608300,5,7,6,1
,OPEN TO ALL,2018-05-06T12:37:52Z,,FSE,1525610100,5,37,6,1
,OPEN TO ALL,2018-05-06T12:52:52Z,,CLW,1525611000,5,52,6,1
,OPEN TO ALL,2018-05-06T12:52:52Z,,FSE,1525611000,5,52,6,1
,OPEN TO ALL,2018-05-06T13:27:53Z,,FSE,1525613100,6,27,6,1
,OPEN TO ALL,2018-05-06T13:47:53Z,,FSE,1525614300,6,47,6,1
,OPEN TO ALL,2018-05-06T13:52:53Z,,FSE,1525614600,6,52,6,1
,OPEN TO ALL,2018-05-06T14:12:53Z,,CLW,1525615800,7,12,6,1
,OPEN TO ALL,2018-05-06T14:22:53Z,,FSE,1525616400,7,22,6,1
,OPEN TO ALL,2018-05-06T14:42:53Z,,CLW,1525617600,7,42,6,1
,OPEN TO ALL,2018-05-06T14:57:53Z,,CLW,1525618500,7,57,6,1
,OPEN TO ALL,2018-05-06T15:02:52Z,,CLW,1525618800,8,2,6,1
,OPEN TO ALL,2018-05-06T15:17:53Z,,CLW,1525619700,8,17,6,1
,OPEN TO ALL,2018-05-06T15:27:52Z,,FSE,1525620300,8,27,6,1
,OPEN TO ALL,2018-05-06T16:02:52Z,,CLW,1525622400,9,2,6,1
,OPEN TO ALL,2018-05-06T16:07:53Z,,FSE,1525622700,9,7,6,1
,OPEN TO ALL,2018-05-06T16:17:53Z,,FSE,1525623300,9,17,6,1
,OPEN TO ALL,2018-05-06T16:22:53Z,,FSE,1525623600,9,22,6,1
,OPEN TO ALL,2018-05-06T16:37:53Z,,FSE,1525624500,9,37,6,1
,OPEN TO ALL,2018-05-06T16:42:53Z,,FSE,1525624800,9,42,6,1
,OPEN TO ALL,2018-05-06T16:52:53Z,,CLW,1525625400,9,52,6,1
,OPEN TO ALL,2018-05-06T16:57:53Z,,CLW,1525625700,9,57,6,1
,OPEN TO ALL,2018-05-06T17:07:52Z,,FSE,1525626300,10,7,6,1
,OPEN TO ALL,2018-05-06T17:27:53Z,,CLW,1525627500,10,27,6,1
,OPEN TO ALL,2018-05-06T18:12:52Z,,FSE,1525630200,11,12,6,1
,OPEN TO ALL,2018-05-06T18:37:53Z,,CLW,1525631700,11,37,6,1
,OPEN TO ALL,2018-05-06T18:52:53Z,,FSE,1525632600,11,52,6,1
,OPEN TO ALL,2018-05-06T19:12:52Z,,FSE,1525633800,12,12,6,1
,OPEN TO ALL,2018-05-06T19:17:53Z,,CLW,1525634100,12,17,6,1
,OPEN TO ALL,2018-05-06T19:22:53Z,,CLW,1525634400,12,22,6,1
,OPEN TO ALL,2018-05-06T19:27:53Z,,FSE,1525634700,12,27,6,1
,OPEN TO ALL,2018-05-06T19:32:53Z,,CLW,1525635000,12,32,6,1
,OPEN TO ALL,2018-05-06T19:37:53Z,,FSE,1525635300,12,37,6,1
,OPEN TO ALL,2018-05-06T20:02:53Z,,FSE,1525636800,13,2,6,1
,OPEN TO ALL,2018-05-06T20:22:52Z,,FSE,1525638000,13,22,6,1
,OPEN TO ALL,2018-05-06T20:52:53Z,,FSE,1525639800,13,52,6,1
,OPEN TO ALL,2018-05-06T21:22:53Z,,FSE,1525641600,14,22,6,1
,OPEN TO ALL,2018-05-06T21:27:53Z,,FSE,1525641900,14,27,6,1
,OPEN TO ALL,2018-05-06T22:02:52Z,,FSE,1525644000,15,2,6,1
,OPEN TO ALL,2018-05-06T23:02:53Z,,FSE,1525647600,16,2,6,1
,OPEN TO ALL,2018-05-06T23:02:53Z,,CLW,1525647600,16,2,6,1
,OPEN TO ALL,2018-05-06T23:17:53Z,,CLW,1525648500,16,17,6,1
,OPEN TO ALL,2018-05-06T23:22:53Z,,FSE,1525648800,16,22,6,1
,OPEN TO ALL,2018-05-06T23:42:53Z,,CLW,1525650000,16,42,6,1
,OPEN TO ALL,2018-05-07T00:02:53Z,,FSE,1525651200,17,2,6,1
,OPEN TO ALL,2018-05-07T00:07:53Z,,CLW,1525651500,17,7,6,1
,OPEN TO ALL,2018-05-07T00:17:52Z,,CLW,1525652100,17,17,6,1
,OPEN TO ALL,2018-05-07T00:47:53Z,,FSE,1525653900,17,47,6,1
,OPEN TO ALL,2018-05-07T00:52:52Z,,FSE,1525654200,17,52,6,1
,OPEN TO ALL,2018-05-07T01:17:53Z,,CLW,1525655700,18,17,6,1
,OPEN TO ALL,2018-05-07T01:27:53Z,,CLW,1525656300,18,27,6,1
,OPEN TO ALL,2018-05-07T01:47:53Z,,CLW,1525657500,18,47,6,1
,OPEN TO ALL,2018-05-07T02:17:53Z,,FSE,1525659300,19,17,6,1
,OPEN TO ALL,2018-05-07T02:27:53Z,,FSE,1525659900,19,27,6,1
,OPEN TO ALL,2018-05-07T02:42:53Z,,FSE,1525660800,19,42,6,1
,OPEN TO ALL,2018-05-07T02:52:53Z,,CLW,1525661400,19,52,6,1
,OPEN TO ALL,2018-05-07T03:27:53Z,,FSE,1525663500,20,27,6,1
,OPEN TO ALL,2018-05-07T04:27:52Z,,FSE,1525667100,21,27,6,1
