"","joinid","permyear","permdate","county","jurisdictn","apn","address","zip","projname","hcategory","verylow","low","moderate","abovemod","totalunit","infill","affrdunit","deedaffrd","asstaffrd","opnaffrd","tenure","rpa","rhna","rhnacyc","pda","pdaid","tpa","hoa","occertiss","occertyr","occertdt","mapped","notes"
"4498","SANT0003738","2016",NULL,"6085","Gilroy",NULL,"1840 ROSEMARY DR",NULL,"MERITAGE HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10220 -PLAN 4A (240-3008) LOT 170 NEW"
"4499","SANT0003739","2016",NULL,"6085","Gilroy",NULL,"1852 ROSEMARY DR",NULL,"MERITAGE HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10220 - PLAN 3B (238-2656)LOT 167 NEW"
"4500","SANT0003740","2016",NULL,"6085","Gilroy",NULL,"1851 TAMARIND WY",NULL,"MERITAGE HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10220 - PLAN 3B (238-2656)LOT 130 NEW"
"4501","SANT0003741","2016",NULL,"6085","Gilroy",NULL,"905 JAGUAR PL",NULL,"SIGNATURE HOMES INC- GILR","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10230 - PLAN 2C LOT 48 NEW SFR 3065 S."
"4502","SANT0003742","2016",NULL,"6085","Gilroy",NULL,"915 JAGUAR PL",NULL,"SIGNATURE HOMES INC- GILR","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10230 - PLAN 1A LOT 47 NEW SFR 2662 S."
"4503","SANT0003743","2016",NULL,"6085","Gilroy",NULL,"925 JAGUAR PL",NULL,"GILROY 55 LOT  LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10230 - MODEL PLAN 3C LOT 46 NEW SFR 3"
"4504","SANT0003744","2016",NULL,"6085","Gilroy",NULL,"935 JAGUAR PL",NULL,"SIGNATURE HOMES INC- GILR","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10230 - PLAN 2B LOT 45 NEW SFR 3065 S."
"4505","SANT0003745","2016",NULL,"6085","Gilroy",NULL,"951 JAGUAR PL",NULL,"SIGNATURE HOMES INC- GILR","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10230 -PLAN 3A LOT 44 NEW SFR 3302 S.F"
"4506","SANT0003746","2016",NULL,"6085","Gilroy",NULL,"961 JAGUAR PL",NULL,"SIGNATURE HOMES INC- GILR","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10230 - PLAN 1B LOT 43 NEW SFR 2662 S."
"4507","SANT0003747","2016",NULL,"6085","Gilroy",NULL,"971 JAGUAR PL",NULL,"SIGNATURE HOMES INC- GILR","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10230 - PLAN 3C LOT 42 NEW SFR 3302 S."
"4508","SANT0003748","2016",NULL,"6085","Gilroy",NULL,"1173 BONINO WY",NULL,"BROOKFIELD AMBROSIA LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 1B-L LOT 25 CONSTRUCT NEW"
"4509","SANT0003749","2016",NULL,"6085","Gilroy",NULL,"1191 BONINO WY",NULL,"BROOKFIELD AMBROSIA LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 2C-R LOT 24 CONSTRUCT NEW"
"4510","SANT0003750","2016",NULL,"6085","Gilroy",NULL,"1209 BONINO WY",NULL,"BROOKFIELD AMBROSIA LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 3B LOT 23 CONSTRUCT NEW"
"4511","SANT0003751","2016",NULL,"6085","Gilroy",NULL,"1227 BONINO WY",NULL,"BROOKFIELD AMBROSIA LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 1A-R LOT 22 CONSTRUCT NEW"
"4512","SANT0003752","2016",NULL,"6085","Gilroy",NULL,"1245 BONINO WY",NULL,"BROOKFIELD AMBROSIA LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 3C-L LOT 21 CONSTRUCT NEW"
"4513","SANT0003753","2016",NULL,"6085","Gilroy",NULL,"1263 BONINO WY",NULL,"BROOKFIELD AMBROSIA LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 2A LOT 20 CONSTRUCT NEW"
"4514","SANT0003754","2016",NULL,"6085","Gilroy",NULL,"1271 BONINO WY",NULL,"BROOKFIELD AMBROSIA LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 3B-R LOT 19 CONSTRUCT NEW"
"4515","SANT0003755","2016",NULL,"6085","Gilroy",NULL,"6500 LOPEZ WY",NULL,"BROOKFIELD/MATARO LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 1A-L LOT 44 CONSTRUCT NEW"
"4516","SANT0003756","2016",NULL,"6085","Gilroy",NULL,"6506 LOPEZ WY",NULL,"BROOKFIELD/MATARO LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 2C-L LOT 43 CONSTRUCT NEW"
"4517","SANT0003757","2016",NULL,"6085","Gilroy",NULL,"6512 LOPEZ WY",NULL,"BROOKFIELD AMBROSIA LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 3A-R LOT 42 CONSTRUCT NEW"
"4518","SANT0003758","2016",NULL,"6085","Gilroy",NULL,"6518 LOPEZ WY",NULL,"BROOKFIELD AMBROSIA LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 1B-L LOT 41 CONSTRUCT NEW"
"4519","SANT0003759","2016",NULL,"6085","Gilroy",NULL,"6524 LOPEZ WY",NULL,"BROOKFIELD AMBROSIA LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 3C-R LOT 40 CONSTRUCT NEW"
"4520","SANT0003760","2016",NULL,"6085","Gilroy",NULL,"6530 LOPEZ WY",NULL,"BROOKFIELD AMBROSIA LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 2B-R LOT 39 CONSTRUCT NEW"
"4521","SANT0003761","2016",NULL,"6085","Gilroy",NULL,"6536 LOPEZ WY",NULL,"BROOKFIELD AMBROSIA LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 3AL LOT 38 CONSTRUCT NEW"
"4522","SANT0003762","2016",NULL,"6085","Gilroy",NULL,"6542 LOPEZ WY",NULL,"BROOKFIELD AMBROSIA LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 1C-L LOT 37 CONSTRUCT NEW"
"4523","SANT0003763","2016",NULL,"6085","Gilroy",NULL,"6558 LOPEZ WY",NULL,"BROOKFIELD AMBROSIA LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 2A-R LOT 36 CONSTRUCT NEW"
"4524","SANT0003764","2016",NULL,"6085","Gilroy",NULL,"1180 BONINO WY",NULL,"BROOKFIELD AMBROSIA LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 2A-L LOT 53 CONSTRUCT NEW"
"4525","SANT0003765","2016",NULL,"6085","Gilroy",NULL,"1170 BONINO WY",NULL,"BROOKFIELD AMBROSIA LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 3B LOT 52 CONSTRUCT NEW"
"4526","SANT0003766","2016",NULL,"6085","Gilroy",NULL,"1160 BONINO WY",NULL,"BROOKFIELD AMBROSIA LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 1A LOT 51 CONSTRUCT NEW"
"4527","SANT0003767","2016",NULL,"6085","Gilroy",NULL,"1150 BONINO WY",NULL,"BROOKFIELD AMBROSIA LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 2CL LOT 50 CONSTRUCT NEW"
"4528","SANT0003768","2016",NULL,"6085","Gilroy",NULL,"1140 BONINO WY",NULL,"BROOKFIELD AMBROSIA LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 3B LOT 49 CONSTRUCT NEW"
"4529","SANT0003769","2016",NULL,"6085","Gilroy",NULL,"1130 BONINO WY",NULL,"BROOKFIELD AMBROSIA LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 1C-R LOT 48 CONSTRUCT NEW"
"4530","SANT0003770","2016",NULL,"6085","Gilroy",NULL,"1120 BONINO WY",NULL,"BROOKFIELD AMBROSIA LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 2B-L LOT 47 CONSTRUCT NEW"
"4531","SANT0003771","2016",NULL,"6085","Gilroy",NULL,"1110 BONINO WY",NULL,"BROOKFIELD AMBROSIA LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 1AR LOT 46 CONSTRUCT NEW"
"4532","SANT0003772","2016",NULL,"6085","Gilroy",NULL,"1100 BONINO WY",NULL,"BROOKFIELD AMBROSIA LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10256 -PLAN 3AR LOT 45 CONSTRUCT NEW"
"4533","SANT0003773","2016",NULL,"6085","Gilroy",NULL,"6691 LOPEZ WY",NULL,"BROOKFIELD/MATARO LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10254 - PLAN 3BL LOT 51 CONSTRUCT NEW"
"4534","SANT0003774","2016",NULL,"6085","Gilroy",NULL,"6681 LOPEZ WY",NULL,"BROOKFIELD/MATARO LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10254 -PLAN 2CL LOT 50 CONSTRUCT NEW"
"4535","SANT0003775","2016",NULL,"6085","Gilroy",NULL,"6671 LOPEZ WY",NULL,"BROOKFIELD/MATARO LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10254 - PLAN 3A LOT 49 CONSTRUCT NEW"
"4536","SANT0003776","2016",NULL,"6085","Gilroy",NULL,"1163 DE ANZA PL",NULL,"BROOKFIELD/MATARO LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10254 - PLAN 3B-L LOT 27 CONSTRUCT NEW"
"4537","SANT0003777","2016",NULL,"6085","Gilroy",NULL,"1181 DE ANZA PL",NULL,"BROOKFIELD/MATARO LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10254 -PLAN 2CR LOT 26 CONSTRUCT NEW"
"4538","SANT0003778","2016",NULL,"6085","Gilroy",NULL,"1189 DE ANZA PL",NULL,"BROOKFIELD/MATARO LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10254 - PLAN 1B-R LOT 25 CONSTRUCT NEW"
"4539","SANT0003779","2016",NULL,"6085","Gilroy",NULL,"1199 DE ANZA PL",NULL,"BROOKFIELD/MATARO LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10254 - PLAN 3A-R LOT 24 CONSTRUCT NEW"
"4540","SANT0003780","2016",NULL,"6085","Gilroy",NULL,"6651 LOPEZ WY",NULL,"BROOKFIELD/MATARO LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10254 - PLAN 1C-L LOT 48 CONSTRUCT NEW"
"4541","SANT0003781","2016",NULL,"6085","Gilroy",NULL,"1122 DE ANZA PL",NULL,"BROOKFIELD/MATARO LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10254 - PLAN 3AR LOT 29 CONSTRUCT NEW"
"4542","SANT0003782","2016",NULL,"6085","Gilroy",NULL,"1102 DE ANZA PL",NULL,"BROOKFIELD/MATARO LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10254 - PLAN 1C-R LOT 28 CONSTRUCT NEW"
"4543","SANT0003783","2016",NULL,"6085","Gilroy",NULL,"6670 BOGIALA WY",NULL,"BROOKFIELD/MATARO LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10254 - PLAN 1C-R LOT 35 CONSTRUCT NEW"
"4544","SANT0003784","2016",NULL,"6085","Gilroy",NULL,"6680 BOGIALA WY",NULL,"BROOKFIELD/MATARO LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10254 -PLAN 2BR LOT 34 CONSTRUCT NEW"
"4545","SANT0003785","2016",NULL,"6085","Gilroy",NULL,"6688 BOGIALA WY",NULL,"BROOKFIELD/MATARO LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10254 - PLAN 3B LOT 33 CONSTRUCT NEW"
"4546","SANT0003786","2016",NULL,"6085","Gilroy",NULL,"6698 BOGIALA WY",NULL,"BROOKFIELD/MATARO LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10254 -PLAN 2CR LOT 32 CONSTRUCT NEW"
"4547","SANT0003787","2016",NULL,"6085","Gilroy",NULL,"1162 DE ANZA PL",NULL,"BROOKFIELD/MATARO LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10254 - PLAN 1AL LOT 31 CONSTRUCT NEW"
"4548","SANT0003788","2016",NULL,"6085","Gilroy",NULL,"1152 DE ANZA PL",NULL,"BROOKFIELD/MATARO LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10254 -PLAN 2BR LOT 30 CONSTRUCT NEW"
"4549","SANT0003789","2016",NULL,"6085","Gilroy",NULL,"1848 ROSEMARY DR",NULL,"MERITAGE HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10220 - PLAN 3A (238-2656)LOT 168 NEW"
"4550","SANT0003790","2016",NULL,"6085","Gilroy",NULL,"1826 TARRAGON DR",NULL,"MERITAGE HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10220 - PLAN 3C (238-2656)LOT 123 NEW"
"4551","SANT0003791","2016",NULL,"6085","Gilroy",NULL,"1822 TARRAGON DR",NULL,"MERITAGE HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10220 - PLAN 2A (238-2387) LOT 122 NEW"
"4552","SANT0003792","2016",NULL,"6085","Gilroy",NULL,"1818 TARRAGON DR",NULL,"MERITAGE HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10220 -PLAN 4CR (240-3008) LOT 121 NEW"
"4553","SANT0003793","2016",NULL,"6085","Gilroy",NULL,"1055 OAK BROOK WY",NULL,"CALATLANTIC HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10255 - PLAN 1B LOT 61 CONSTRUCT NEW"
"4554","SANT0003794","2016",NULL,"6085","Gilroy",NULL,"1065 OAK BROOK WY",NULL,"CALATLANTIC HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10255 - PLAN 3D LOT 60 CONSTRUCT NEW"
"4555","SANT0003795","2016",NULL,"6085","Gilroy",NULL,"1075 OAK BROOK WY",NULL,"CALATLANTIC HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10255 - PLAN 1A LOT 59 CONSTRUCT NEW"
"4556","SANT0003796","2016",NULL,"6085","Gilroy",NULL,"1085 OAK BROOK WY",NULL,"CALATLANTIC HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10255 - PLAN 4C LOT 58 CONSTRUCT NEW"
"4557","SANT0003797","2016",NULL,"6085","Gilroy",NULL,"1095 OAK BROOK WY",NULL,"CALATLANTIC HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10255 - PLAN 1C LOT 57 CONSTRUCT NEW"
"4558","SANT0003798","2016",NULL,"6085","Gilroy",NULL,"6348 TANNAT LN",NULL,"CALATLANTIC HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10255 -1A(ZINFANDEL) LOT 34 CONSTRUCT"
"4559","SANT0003799","2016",NULL,"6085","Gilroy",NULL,"6358 TANNAT LN",NULL,"CALATLANTIC HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10255 - PLAN 3B(ZINFANDEL) LOT 33 CONS"
"4560","SANT0003800","2016",NULL,"6085","Gilroy",NULL,"6368 TANNAT LN",NULL,"CALATLANTIC HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10255 -1D(ZINFANDEL) LOT 32 CONSTRUCT"
"4561","SANT0003801","2016",NULL,"6085","Gilroy",NULL,"6381 TANNAT LN",NULL,"CALATLANTIC HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10255 - PLAN 3C(ZINFANDEL) LOT 8 CONST"
"4562","SANT0003802","2016",NULL,"6085","Gilroy",NULL,"6371 TANNAT LN",NULL,"CALATLANTIC HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10255 - PLAN 2B(ZINFANDEL) LOT 7 CONST"
"4563","SANT0003803","2016",NULL,"6085","Gilroy",NULL,"6361 TANNAT LN",NULL,"CALATLANTIC HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10255 - PLAN 3D(ZINFANDEL) LOT 6 CONST"
"4564","SANT0003804","2016",NULL,"6085","Gilroy",NULL,"6351 TANNAT LN",NULL,"CALATLANTIC HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10255 - PLAN 2C(ZINFANDEL) LOT 5 CONST"
"4565","SANT0003805","2016",NULL,"6085","Gilroy",NULL,"938 JAGUAR PL",NULL,"GILROY 55 LOT  LLC","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10230 - PLAN 2A LOT 41 NEW SFR 3065 S."
"4566","SANT0003806","2016",NULL,"6085","Gilroy",NULL,"936 JAGUAR PL",NULL,"SIGNATURE HOMES INC- GILR","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10230 - PLAN 1C LOT 40 NEW SFR 2662 S."
"4567","SANT0003807","2016",NULL,"6085","Gilroy",NULL,"926 JAGUAR PL",NULL,"SIGNATURE HOMES INC- GILR","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10230 - MODEL PLAN 3B LOT 39 NEW SFR 3"
"4568","SANT0003808","2016",NULL,"6085","Gilroy",NULL,"916 JAGUAR PL",NULL,"SIGNATURE HOMES INC- GILR","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10230 - PLAN 2C LOT 38 NEW SFR 3065 S."
"4569","SANT0003809","2016",NULL,"6085","Gilroy",NULL,"906 JAGUAR PL",NULL,"SIGNATURE HOMES INC- GILR","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10230 -PLAN 3A LOT 37 NEW SFR 3302 S.F"
"4570","SANT0003810","2016",NULL,"6085","Gilroy",NULL,"1814 TARRAGON DR",NULL,"MERITAGE HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10220 - PLAN 1B (140-2007) LOT 120 NEW"
"4571","SANT0003811","2016",NULL,"6085","Gilroy",NULL,"1806 TARRAGON DR",NULL,"MERITAGE HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10220 - PLAN 3B (238-2656)LOT 118 NEW"
"4572","SANT0003812","2016",NULL,"6085","Gilroy",NULL,"1687 CLOVE PL",NULL,"MERITAGE HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10267 - PLAN 2C LOT 6 NEW SFR 3018S.F."
"4573","SANT0003813","2016",NULL,"6085","Gilroy",NULL,"1681 CLOVE PL",NULL,"MERITAGE HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10267 - PLAN 1BR  LOT 5  NEW SFR 2666S"
"4574","SANT0003814","2016",NULL,"6085","Gilroy",NULL,"1671 CLOVE PL",NULL,"MERITAGE HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 10267 - PLAN 3R  LOT 4  NEW SFR 3264S."
"4575","SANT0003815","2016",NULL,"6085","Gilroy",NULL,"1925 SAFFRON CT",NULL,"DE NOVA HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 9593-LOT 19-CONSTRUCT 2 STORIES NEW SF"
"4576","SANT0003816","2016",NULL,"6085","Gilroy",NULL,"1905 SAFFRON CT",NULL,"DE NOVA HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 9593-LOT20-CONSTRUCT 2 STORIES NEW SFR"
"4577","SANT0003817","2016",NULL,"6085","Gilroy",NULL,"1965 SAFFRON CT",NULL,"DE NOVA HOMES","SF",0,0,0,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRACT 9593 -LOT 17- CONSTRUCT 2 STORIES NEW"
