ZIP,City,Stab,CntyName,Ziptype,Location,Decommissioned
95236,LINDEN,CA,SAN JOAQUIN,STANDARD,"Linden, CA",No
95237,LOCKEFORD,CA,SAN JOAQUIN,STANDARD,"Lockeford, CA",No
95240,LODI,CA,SAN JOAQUIN,STANDARD,"Lodi, CA",No
95241,LODI,CA,SAN JOAQUIN,STANDARD,"Lodi, CA",No
95242,LODI,CA,SAN JOAQUIN,STANDARD,"Lodi, CA",No
95245,MOKELUMNE HILL,CA,CALAVERAS,STANDARD,"Mokelumne Hill, CA",No
95246,MOUNTAIN RANCH,CA,CALAVERAS,STANDARD,"Mountain Ranch, CA",No
95247,MURPHYS,CA,CALAVERAS,STANDARD,"Murphys, CA",No
95248,RAIL ROAD FLAT,CA,CALAVERAS,PO BOX ONLY,"Rail Road Flat, CA",No
95249,SAN ANDREAS,CA,CALAVERAS,STANDARD,"San Andreas, CA",No
95250,SHEEP RANCH,CA,CALAVERAS,STANDARD,"Sheep Ranch, CA",No
95251,VALLECITO,CA,CALAVERAS,STANDARD,"Vallecito, CA",No
95252,VALLEY SPRINGS,CA,CALAVERAS,STANDARD,"Valley Springs, CA",No
95253,VICTOR,CA,SAN JOAQUIN,PO BOX ONLY,"Victor, CA",No
95254,WALLACE,CA,CALAVERAS,PO BOX ONLY,"Wallace, CA",No
95255,WEST POINT,CA,CALAVERAS,STANDARD,"West Point, CA",No
95257,WILSEYVILLE,CA,CALAVERAS,STANDARD,"Wilseyville, CA",No
95258,WOODBRIDGE,CA,SAN JOAQUIN,STANDARD,"Woodbridge, CA",No
95267,STOCKTON,CA,SAN JOAQUIN,STANDARD,"Stockton, CA",No
95269,STOCKTON,CA,SAN JOAQUIN,STANDARD,"Stockton, CA",No
95296,STOCKTON,CA,SAN JOAQUIN,UNIQUE,"Stockton, CA",No
95297,STOCKTON,CA,SAN JOAQUIN,UNIQUE,"Stockton, CA",No
95301,ATWATER,CA,MERCED,STANDARD,"Atwater, CA",No
95303,BALLICO,CA,MERCED,STANDARD,"Ballico, CA",No
95304,TRACY,CA,SAN JOAQUIN,STANDARD,"Tracy, CA",No
95305,BIG OAK FLAT,CA,TUOLUMNE,PO BOX ONLY,"Big Oak Flat, CA",No
95306,CATHEYS VALLEY,CA,MARIPOSA,STANDARD,"Catheys Valley, CA",No
95307,CERES,CA,STANISLAUS,STANDARD,"Ceres, CA",No
95309,CHINESE CAMP,CA,TUOLUMNE,PO BOX ONLY,"Chinese Camp, CA",No
95310,COLUMBIA,CA,TUOLUMNE,STANDARD,"Columbia, CA",No
95311,COULTERVILLE,CA,MARIPOSA,STANDARD,"Coulterville, CA",No
95312,CRESSEY,CA,MERCED,PO BOX ONLY,"Cressey, CA",No
95313,CROWS LANDING,CA,STANISLAUS,STANDARD,"Crows Landing, CA",No
95314,DARDANELLE,CA,TUOLUMNE,STANDARD,"Dardanelle, CA",No
95315,DELHI,CA,MERCED,STANDARD,"Delhi, CA",No
95316,DENAIR,CA,STANISLAUS,STANDARD,"Denair, CA",No
95317,EL NIDO,CA,MERCED,STANDARD,"El Nido, CA",No
95318,EL PORTAL,CA,MARIPOSA,PO BOX ONLY,"El Portal, CA",No
95319,EMPIRE,CA,STANISLAUS,PO BOX ONLY,"Empire, CA",No
95320,ESCALON,CA,SAN JOAQUIN,STANDARD,"Escalon, CA",No
95321,GROVELAND,CA,TUOLUMNE,STANDARD,"Groveland, CA",No
95322,GUSTINE,CA,MERCED,STANDARD,"Gustine, CA",No
95323,HICKMAN,CA,STANISLAUS,STANDARD,"Hickman, CA",No
95324,HILMAR,CA,MERCED,STANDARD,"Hilmar, CA",No
95325,HORNITOS,CA,MARIPOSA,PO BOX ONLY,"Hornitos, CA",No
95326,HUGHSON,CA,STANISLAUS,STANDARD,"Hughson, CA",No
95327,JAMESTOWN,CA,TUOLUMNE,STANDARD,"Jamestown, CA",No
95328,KEYES,CA,STANISLAUS,PO BOX ONLY,"Keyes, CA",No
95329,LA GRANGE,CA,STANISLAUS,STANDARD,"La Grange, CA",No
95330,LATHROP,CA,SAN JOAQUIN,STANDARD,"Lathrop, CA",No
95333,LE GRAND,CA,MERCED,STANDARD,"Le Grand, CA",No
95334,LIVINGSTON,CA,MERCED,STANDARD,"Livingston, CA",No
95335,LONG BARN,CA,TUOLUMNE,STANDARD,"Long Barn, CA",No
95336,MANTECA,CA,SAN JOAQUIN,STANDARD,"Manteca, CA",No
95337,MANTECA,CA,SAN JOAQUIN,STANDARD,"Manteca, CA",No
95338,MARIPOSA,CA,MARIPOSA,STANDARD,"Mariposa, CA",No
95340,MERCED,CA,MERCED,STANDARD,"Merced, CA",No
95341,MERCED,CA,MERCED,STANDARD,"Merced, CA",No
95343,MERCED,CA,MERCED,UNIQUE,"Merced, CA",No
95344,MERCED,CA,MERCED,STANDARD,"Merced, CA",No
95345,MIDPINES,CA,MARIPOSA,STANDARD,"Midpines, CA",No
95346,MI WUK VILLAGE,CA,TUOLUMNE,STANDARD,"Mi Wuk Village, CA",No
95347,MOCCASIN,CA,TUOLUMNE,PO BOX ONLY,"Moccasin, CA",No
95348,MERCED,CA,MERCED,STANDARD,"Merced, CA",No
95350,MODESTO,CA,STANISLAUS,STANDARD,"Modesto, CA",No
95351,MODESTO,CA,STANISLAUS,STANDARD,"Modesto, CA",No
95352,MODESTO,CA,STANISLAUS,STANDARD,"Modesto, CA",No
95353,MODESTO,CA,STANISLAUS,STANDARD,"Modesto, CA",No
95354,MODESTO,CA,STANISLAUS,STANDARD,"Modesto, CA",No
95355,MODESTO,CA,STANISLAUS,STANDARD,"Modesto, CA",No
95356,MODESTO,CA,STANISLAUS,STANDARD,"Modesto, CA",No
95357,MODESTO,CA,STANISLAUS,STANDARD,"Modesto, CA",No
95358,MODESTO,CA,STANISLAUS,STANDARD,"Modesto, CA",No
95360,NEWMAN,CA,STANISLAUS,STANDARD,"Newman, CA",No
95361,OAKDALE,CA,STANISLAUS,STANDARD,"Oakdale, CA",No
95363,PATTERSON,CA,STANISLAUS,STANDARD,"Patterson, CA",No
95364,PINECREST,CA,TUOLUMNE,PO BOX ONLY,"Pinecrest, CA",No
95365,PLANADA,CA,MERCED,PO BOX ONLY,"Planada, CA",No
95366,RIPON,CA,SAN JOAQUIN,STANDARD,"Ripon, CA",No
95367,RIVERBANK,CA,STANISLAUS,STANDARD,"Riverbank, CA",No
95368,SALIDA,CA,STANISLAUS,STANDARD,"Salida, CA",No
95369,SNELLING,CA,MERCED,STANDARD,"Snelling, CA",No
95370,SONORA,CA,TUOLUMNE,STANDARD,"Sonora, CA",No
95372,SOULSBYVILLE,CA,TUOLUMNE,STANDARD,"Soulsbyville, CA",No
95373,STANDARD,CA,TUOLUMNE,STANDARD,"Standard, CA",No
95374,STEVINSON,CA,MERCED,STANDARD,"Stevinson, CA",No
95375,STRAWBERRY,CA,TUOLUMNE,PO BOX ONLY,"Strawberry, CA",No
95376,TRACY,CA,SAN JOAQUIN,STANDARD,"Tracy, CA",No
95377,TRACY,CA,SAN JOAQUIN,STANDARD,"Tracy, CA",No
95378,TRACY,CA,SAN JOAQUIN,STANDARD,"Tracy, CA",No
95379,TUOLUMNE,CA,TUOLUMNE,STANDARD,"Tuolumne, CA",No
95380,TURLOCK,CA,STANISLAUS,STANDARD,"Turlock, CA",No
95381,TURLOCK,CA,STANISLAUS,STANDARD,"Turlock, CA",No
95382,TURLOCK,CA,STANISLAUS,STANDARD,"Turlock, CA",No
95383,TWAIN HARTE,CA,TUOLUMNE,STANDARD,"Twain Harte, CA",No
95385,VERNALIS,CA,SAN JOAQUIN,STANDARD,"Vernalis, CA",No
95386,WATERFORD,CA,STANISLAUS,STANDARD,"Waterford, CA",No
95387,WESTLEY,CA,STANISLAUS,PO BOX ONLY,"Westley, CA",No
95388,WINTON,CA,MERCED,STANDARD,"Winton, CA",No
95389,YOSEMITE NATIONAL PARK,CA,MARIPOSA,STANDARD,"Yosemite National Park, CA",No
95391,TRACY,CA,SAN JOAQUIN,STANDARD,"Tracy, CA",No
95397,MODESTO,CA,STANISLAUS,UNIQUE,"Modesto, CA",No
95401,SANTA ROSA,CA,SONOMA,STANDARD,"Santa Rosa, CA",No
95402,SANTA ROSA,CA,SONOMA,STANDARD,"Santa Rosa, CA",No
95403,SANTA ROSA,CA,SONOMA,STANDARD,"Santa Rosa, CA",No
95404,SANTA ROSA,CA,SONOMA,STANDARD,"Santa Rosa, CA",No
95405,SANTA ROSA,CA,SONOMA,STANDARD,"Santa Rosa, CA",No
95406,SANTA ROSA,CA,SONOMA,STANDARD,"Santa Rosa, CA",No
95407,SANTA ROSA,CA,SONOMA,STANDARD,"Santa Rosa, CA",No
95409,SANTA ROSA,CA,SONOMA,STANDARD,"Santa Rosa, CA",No
95410,ALBION,CA,MENDOCINO,STANDARD,"Albion, CA",No
95412,ANNAPOLIS,CA,SONOMA,STANDARD,"Annapolis, CA",No
95415,BOONVILLE,CA,MENDOCINO,STANDARD,"Boonville, CA",No
95416,BOYES HOT SPRINGS,CA,SONOMA,PO BOX ONLY,"Boyes Hot Springs, CA",No
95417,BRANSCOMB,CA,MENDOCINO,STANDARD,"Branscomb, CA",No
95418,CALPELLA,CA,MENDOCINO,STANDARD,"Calpella, CA",No
95419,CAMP MEEKER,CA,SONOMA,PO BOX ONLY,"Camp Meeker, CA",No
95420,CASPAR,CA,MENDOCINO,STANDARD,"Caspar, CA",No
95421,CAZADERO,CA,SONOMA,STANDARD,"Cazadero, CA",No
95422,CLEARLAKE,CA,LAKE,STANDARD,"Clearlake, CA",No
95423,CLEARLAKE OAKS,CA,LAKE,STANDARD,"Clearlake Oaks, CA",No
95424,CLEARLAKE PARK,CA,LAKE,PO BOX ONLY,"Clearlake Park, CA",No
95425,CLOVERDALE,CA,SONOMA,STANDARD,"Cloverdale, CA",No
95426,COBB,CA,LAKE,PO BOX ONLY,"Cobb, CA",No
95427,COMPTCHE,CA,MENDOCINO,PO BOX ONLY,"Comptche, CA",No
95428,COVELO,CA,MENDOCINO,STANDARD,"Covelo, CA",No
95429,DOS RIOS,CA,MENDOCINO,STANDARD,"Dos Rios, CA",No
95430,DUNCANS MILLS,CA,SONOMA,PO BOX ONLY,"Duncans Mills, CA",No
95431,ELDRIDGE,CA,SONOMA,PO BOX ONLY,"Eldridge, CA",No
95432,ELK,CA,MENDOCINO,STANDARD,"Elk, CA",No
95433,EL VERANO,CA,SONOMA,PO BOX ONLY,"El Verano, CA",No
95435,FINLEY,CA,LAKE,PO BOX ONLY,"Finley, CA",No
95436,FORESTVILLE,CA,SONOMA,STANDARD,"Forestville, CA",No
95437,FORT BRAGG,CA,MENDOCINO,STANDARD,"Fort Bragg, CA",No
95439,FULTON,CA,SONOMA,STANDARD,"Fulton, CA",No
95441,GEYSERVILLE,CA,SONOMA,STANDARD,"Geyserville, CA",No
95442,GLEN ELLEN,CA,SONOMA,STANDARD,"Glen Ellen, CA",No
95443,GLENHAVEN,CA,LAKE,STANDARD,"Glenhaven, CA",No
95444,GRATON,CA,SONOMA,STANDARD,"Graton, CA",No
95445,GUALALA,CA,MENDOCINO,STANDARD,"Gualala, CA",No
95446,GUERNEVILLE,CA,SONOMA,STANDARD,"Guerneville, CA",No
95448,HEALDSBURG,CA,SONOMA,STANDARD,"Healdsburg, CA",No
95449,HOPLAND,CA,MENDOCINO,STANDARD,"Hopland, CA",No
95450,JENNER,CA,SONOMA,STANDARD,"Jenner, CA",No
95451,KELSEYVILLE,CA,LAKE,STANDARD,"Kelseyville, CA",No
95452,KENWOOD,CA,SONOMA,STANDARD,"Kenwood, CA",No
95453,LAKEPORT,CA,LAKE,STANDARD,"Lakeport, CA",No
95454,LAYTONVILLE,CA,MENDOCINO,STANDARD,"Laytonville, CA",No
95456,LITTLE R,CA,MENDOCINO,STANDARD,"Little River, CA",No
95457,LOWER LAKE,CA,LAKE,STANDARD,"Lower Lake, CA",No
95458,LUCERNE,CA,LAKE,STANDARD,"Lucerne, CA",No
95459,MANCHESTER,CA,MENDOCINO,STANDARD,"Manchester, CA",No
95460,MENDOCINO,CA,MENDOCINO,STANDARD,"Mendocino, CA",No
95461,MIDDLETOWN,CA,LAKE,STANDARD,"Middletown, CA",No
95462,MONTE RIO,CA,SONOMA,STANDARD,"Monte Rio, CA",No
95463,NAVARRO,CA,MENDOCINO,STANDARD,"Navarro, CA",No
95464,NICE,CA,LAKE,STANDARD,"Nice, CA",No
95465,OCCIDENTAL,CA,SONOMA,STANDARD,"Occidental, CA",No
95466,PHILO,CA,MENDOCINO,STANDARD,"Philo, CA",No
95467,HIDDEN VALLEY LAKE,CA,LAKE,,"Hidden Valley Lake, CA",No
95468,POINT ARENA,CA,MENDOCINO,STANDARD,"Point Arena, CA",No
95469,POTTER VALLEY,CA,MENDOCINO,STANDARD,"Potter Valley, CA",No
95470,REDWOOD VALLEY,CA,MENDOCINO,STANDARD,"Redwood Valley, CA",No
95471,RIO NIDO,CA,SONOMA,STANDARD,"Rio Nido, CA",No
95472,SEBASTOPOL,CA,SONOMA,STANDARD,"Sebastopol, CA",No
95473,SEBASTOPOL,CA,SONOMA,STANDARD,"Sebastopol, CA",No
95476,SONOMA,CA,SONOMA,STANDARD,"Sonoma, CA",No
95480,STEWARTS POINT,CA,SONOMA,PO BOX ONLY,"Stewarts Point, CA",No
95481,TALMAGE,CA,MENDOCINO,PO BOX ONLY,"Talmage, CA",No
95482,UKIAH,CA,MENDOCINO,STANDARD,"Ukiah, CA",No
95485,UPPER LAKE,CA,LAKE,STANDARD,"Upper Lake, CA",No
95486,VILLA GRANDE,CA,SONOMA,PO BOX ONLY,"Villa Grande, CA",No
95487,VINEBURG,CA,SONOMA,PO BOX ONLY,"Vineburg, CA",No
95488,WESTPORT,CA,MENDOCINO,STANDARD,"Westport, CA",No
95490,WILLITS,CA,MENDOCINO,STANDARD,"Willits, CA",No
95492,WINDSOR,CA,SONOMA,STANDARD,"Windsor, CA",No
95493,WITTER SPRINGS,CA,LAKE,STANDARD,"Witter Springs, CA",No
95494,YORKVILLE,CA,MENDOCINO,STANDARD,"Yorkville, CA",No
95497,THE SEA RANCH,CA,SONOMA,STANDARD,"The Sea Ranch, CA",No
95501,EUREKA,CA,HUMBOLDT,STANDARD,"Eureka, CA",No
95502,EUREKA,CA,HUMBOLDT,STANDARD,"Eureka, CA",No
95503,EUREKA,CA,HUMBOLDT,STANDARD,"Eureka, CA",No
95511,ALDERPOINT,CA,HUMBOLDT,STANDARD,"Alderpoint, CA",No
95514,BLOCKSBURG,CA,HUMBOLDT,STANDARD,"Blocksburg, CA",No
95518,ARCATA,CA,HUMBOLDT,STANDARD,"Arcata, CA",No
95519,MCKINLEYVILLE,CA,HUMBOLDT,STANDARD,"Mckinleyville, CA",No
95521,ARCATA,CA,HUMBOLDT,STANDARD,"Arcata, CA",No
95524,BAYSIDE,CA,HUMBOLDT,STANDARD,"Bayside, CA",No
95525,BLUE LAKE,CA,HUMBOLDT,STANDARD,"Blue Lake, CA",No
95526,BRIDGEVILLE,CA,HUMBOLDT,STANDARD,"Bridgeville, CA",No
95527,BURNT RANCH,CA,TRINITY,STANDARD,"Burnt Ranch, CA",No
95528,CARLOTTA,CA,HUMBOLDT,STANDARD,"Carlotta, CA",No
95531,CRESCENT CITY,CA,DEL NORTE,STANDARD,"Crescent City, CA",No
95532,CRESCENT CITY,CA,DEL NORTE,UNIQUE,"Crescent City, CA",No
95534,CUTTEN,CA,HUMBOLDT,STANDARD,"Cutten, CA",No
95536,FERNDALE,CA,HUMBOLDT,STANDARD,"Ferndale, CA",No
95537,FIELDS LANDING,CA,HUMBOLDT,PO BOX ONLY,"Fields Landing, CA",No
95538,FORT DICK,CA,DEL NORTE,STANDARD,"Fort Dick, CA",No
95540,FORTUNA,CA,HUMBOLDT,STANDARD,"Fortuna, CA",No
95542,GARBERVILLE,CA,HUMBOLDT,STANDARD,"Garberville, CA",No
95543,GASQUET,CA,DEL NORTE,STANDARD,"Gasquet, CA",No
95545,HONEYDEW,CA,HUMBOLDT,PO BOX ONLY,"Honeydew, CA",No
95546,HOOPA,CA,HUMBOLDT,STANDARD,"Hoopa, CA",No
95547,HYDESVILLE,CA,HUMBOLDT,STANDARD,"Hydesville, CA",No
95548,KLAMATH,CA,DEL NORTE,STANDARD,"Klamath, CA",No
95549,KNEELAND,CA,HUMBOLDT,STANDARD,"Kneeland, CA",No
95550,KORBEL,CA,HUMBOLDT,STANDARD,"Korbel, CA",No
95551,LOLETA,CA,HUMBOLDT,STANDARD,"Loleta, CA",No
95552,MAD RIVER,CA,TRINITY,STANDARD,"Mad River, CA",No
95553,MIRANDA,CA,HUMBOLDT,PO BOX ONLY,"Miranda, CA",No
95554,MYERS FLAT,CA,HUMBOLDT,STANDARD,"Myers Flat, CA",No
95555,ORICK,CA,HUMBOLDT,PO BOX ONLY,"Orick, CA",No
95556,ORLEANS,CA,HUMBOLDT,STANDARD,"Orleans, CA",No
95558,PETROLIA,CA,HUMBOLDT,STANDARD,"Petrolia, CA",No
95559,PHILLIPSVILLE,CA,HUMBOLDT,PO BOX ONLY,"Phillipsville, CA",No
95560,REDWAY,CA,HUMBOLDT,STANDARD,"Redway, CA",No
95562,RIO DELL,CA,HUMBOLDT,STANDARD,"Rio Dell, CA",No
95563,SALYER,CA,TRINITY,PO BOX ONLY,"Salyer, CA",No
95564,SAMOA,CA,HUMBOLDT,STANDARD,"Samoa, CA",No
95565,SCOTIA,CA,HUMBOLDT,STANDARD,"Scotia, CA",No
95567,SMITH RIVER,CA,DEL NORTE,STANDARD,"Smith River, CA",No
95568,SOMES BAR,CA,SISKIYOU,STANDARD,"Somes Bar, CA",No
95569,REDCREST,CA,HUMBOLDT,STANDARD,"Redcrest, CA",No
95570,TRINIDAD,CA,HUMBOLDT,STANDARD,"Trinidad, CA",No
95571,WEOTT,CA,HUMBOLDT,PO BOX ONLY,"Weott, CA",No
95573,WILLOW CREEK,CA,HUMBOLDT,STANDARD,"Willow Creek, CA",No
95585,LEGGETT,CA,MENDOCINO,STANDARD,"Leggett, CA",No
95587,PIERCY,CA,MENDOCINO,STANDARD,"Piercy, CA",No
95589,WHITETHORN,CA,HUMBOLDT,STANDARD,"Whitethorn, CA",No
95595,ZENIA,CA,TRINITY,STANDARD,"Zenia, CA",No
95601,AMADOR CITY,CA,AMADOR,PO BOX ONLY,"Amador City, CA",No
95602,AUBURN,CA,PLACER,STANDARD,"Auburn, CA",No
95603,AUBURN,CA,PLACER,STANDARD,"Auburn, CA",No
95604,AUBURN,CA,PLACER,STANDARD,"Auburn, CA",No
95605,WEST SACRAMENTO,CA,YOLO,STANDARD,"West Sacramento, CA",No
95606,BROOKS,CA,YOLO,STANDARD,"Brooks, CA",No
95607,CAPAY,CA,YOLO,STANDARD,"Capay, CA",No
95608,CARMICHAEL,CA,SACRAMENTO,STANDARD,"Carmichael, CA",No
95609,CARMICHAEL,CA,SACRAMENTO,STANDARD,"Carmichael, CA",No
95610,CITRUS HEIGHTS,CA,SACRAMENTO,STANDARD,"Citrus Heights, CA",No
95611,CITRUS HEIGHTS,CA,SACRAMENTO,STANDARD,"Citrus Heights, CA",No
95612,CLARKSBURG,CA,YOLO,STANDARD,"Clarksburg, CA",No
95613,COLOMA,CA,EL DORADO,PO BOX ONLY,"Coloma, CA",No
95614,COOL,CA,EL DORADO,STANDARD,"Cool, CA",No
95615,COURTLAND,CA,SACRAMENTO,STANDARD,"Courtland, CA",No
95616,DAVIS,CA,YOLO,STANDARD,"Davis, CA",No
95617,DAVIS,CA,YOLO,STANDARD,"Davis, CA",No
95618,"DAVIS, C",CA,YOLO,STANDARD,"Davis, CA",No
95619,DIAMOND SPRINGS,CA,EL DORADO,STANDARD,"Diamond Springs, CA",No
95620,DIXON,CA,SOLANO,STANDARD,"Dixon, CA",No
95621,CITRUS HEIGHTS,CA,SACRAMENTO,STANDARD,"Citrus Heights, CA",No
95623,EL DORADO,CA,EL DORADO,STANDARD,"El Dorado, CA",No
95624,ELK GROVE,CA,SACRAMENTO,STANDARD,"Elk Grove, CA",No
95625,ELMIRA,CA,SOLANO,PO BOX ONLY,"Elmira, CA",No
95626,ELVERTA,CA,SACRAMENTO,STANDARD,"Elverta, CA",No
95627,ESPARTO,CA,YOLO,STANDARD,"Esparto, CA",No
95628,FAIR OAKS,CA,SACRAMENTO,STANDARD,"Fair Oaks, CA",No
95629,FIDDLETOWN,CA,AMADOR,STANDARD,"Fiddletown, CA",No
95630,FOLSOM,CA,SACRAMENTO,STANDARD,"Folsom, CA",No
95631,FORESTHILL,CA,PLACER,STANDARD,"Foresthill, CA",No
95632,GALT,CA,SACRAMENTO,STANDARD,"Galt, CA",No
95633,GARDEN VALLEY,CA,EL DORADO,STANDARD,"Garden Valley, CA",No
95634,GEORGETOWN,CA,EL DORADO,STANDARD,"Georgetown, CA",No
95635,GREENWOOD,CA,EL DORADO,STANDARD,"Greenwood, CA",No
95636,GRIZZLY FLATS,CA,EL DORADO,STANDARD,"Grizzly Flats, CA",No
95637,GUINDA,CA,YOLO,STANDARD,"Guinda, CA",No
95638,HERALD,CA,SACRAMENTO,STANDARD,"Herald, CA",No
95639,HOOD,CA,SACRAMENTO,PO BOX ONLY,"Hood, CA",No
95640,IONE,CA,AMADOR,STANDARD,"Ione, CA",No
95641,ISLETON,CA,SACRAMENTO,STANDARD,"Isleton, CA",No
95642,JACKSON,CA,AMADOR,STANDARD,"Jackson, CA",No
95644,KIT CARSON,CA,AMADOR,STANDARD,"Kit Carson, CA",No
95645,KNIGHTS LANDING,CA,YOLO,STANDARD,"Knights Landing, CA",No
95646,KIRKWOOD,CA,ALPINE,STANDARD,"Kirkwood, CA",No
95648,LINCOLN,CA,PLACER,STANDARD,"Lincoln, CA",No
95650,LOOMIS,CA,PLACER,STANDARD,"Loomis, CA",No
95651,LOTUS,CA,EL DORADO,STANDARD,"Lotus, CA",No
95652,MCCLELLAN,CA,SACRAMENTO,STANDARD,"Mcclellan, CA",No
95653,MADISON,CA,YOLO,PO BOX ONLY,"Madison, CA",No
95654,MARTELL,CA,AMADOR,STANDARD,"Martell, CA",No
95655,MATHER,CA,SACRAMENTO,STANDARD,"Mather, CA",No
95656,MOUNT AUKUM,CA,EL DORADO,PO BOX ONLY,"Mount Aukum, CA",No
95658,NEWCASTLE,CA,PLACER,STANDARD,"Newcastle, CA",No
95659,NICOLAUS,CA,SUTTER,STANDARD,"Nicolaus, CA",No
95660,NORTH HIGHLANDS,CA,SACRAMENTO,STANDARD,"North Highlands, CA",No
95661,ROSEVILLE,CA,PLACER,STANDARD,"Roseville, CA",No
95662,ORANGEVALE,CA,SACRAMENTO,STANDARD,"Orangevale, CA",No
95663,PENRYN,CA,PLACER,STANDARD,"Penryn, CA",No
95664,PILOT HILL,CA,EL DORADO,STANDARD,"Pilot Hill, CA",No
95665,PINE GROVE,CA,AMADOR,STANDARD,"Pine Grove, CA",No
95666,PIONEER,CA,AMADOR,STANDARD,"Pioneer, CA",No
95667,PLACERVILLE,CA,EL DORADO,STANDARD,"Placerville, CA",No
95668,PLEASANT GROVE,CA,SUTTER,STANDARD,"Pleasant Grove, CA",No
95669,PLYMOUTH,CA,AMADOR,STANDARD,"Plymouth, CA",No
95670,RANCHO CORDOVA,CA,SACRAMENTO,STANDARD,"Rancho Cordova, CA",No
95671,REPRESA,CA,SACRAMENTO,UNIQUE,"Represa, CA",No
95672,RESCUE,CA,EL DORADO,STANDARD,"Rescue, CA",No
95673,RIO LINDA,CA,SACRAMENTO,STANDARD,"Rio Linda, CA",No
95674,RIO OSO,CA,SUTTER,STANDARD,"Rio Oso, CA",No
95675,RIVER PINES,CA,AMADOR,PO BOX ONLY,"River Pines, CA",No
95676,ROBBINS,CA,SUTTER,PO BOX ONLY,"Robbins, CA",No
95677,ROCKLIN,CA,PLACER,STANDARD,"Rocklin, CA",No
95678,ROSEVILLE,CA,PLACER,STANDARD,"Roseville, CA",No
95679,RUMSEY,CA,YOLO,STANDARD,"Rumsey, CA",No
95680,RYDE,CA,SACRAMENTO,PO BOX ONLY,"Ryde, CA",No
95681,SHERIDAN,CA,PLACER,STANDARD,"Sheridan, CA",No
95682,SHINGLE SPRINGS,CA,EL DORADO,STANDARD,"Shingle Springs, CA",No
95683,SLOUGHHOUSE,CA,SACRAMENTO,STANDARD,"Sloughhouse, CA",No
95684,SOMERSET,CA,EL DORADO,STANDARD,"Somerset, CA",No
95685,SUTTER CREEK,CA,AMADOR,STANDARD,"Sutter Creek, CA",No
95686,THORNTON,CA,SAN JOAQUIN,PO BOX ONLY,"Thornton, CA",No
95687,VACAVILLE,CA,SOLANO,STANDARD,"Vacaville, CA",No
95688,VACAVILLE,CA,SOLANO,STANDARD,"Vacaville, CA",No
95689,VOLCANO,CA,AMADOR,STANDARD,"Volcano, CA",No
95690,WALNUT GROVE,CA,SACRAMENTO,STANDARD,"Walnut Grove, CA",No
95691,WEST SACRAMENTO,CA,YOLO,STANDARD,"West Sacramento, CA",No
95692,WHEATLAND,CA,YUBA,STANDARD,"Wheatland, CA",No
95693,WILTON,CA,SACRAMENTO,STANDARD,"Wilton, CA",No
95694,WINTERS,CA,YOLO,STANDARD,"Winters, CA",No
95695,WOODLAND,CA,YOLO,STANDARD,"Woodland, CA",No
95696,VACAVILLE,CA,SOLANO,STANDARD,"Vacaville, CA",No
95697,YOLO,CA,YOLO,PO BOX ONLY,"Yolo, CA",No
95698,ZAMORA,CA,YOLO,PO BOX ONLY,"Zamora, CA",No
95699,DRYTOWN,CA,AMADOR,STANDARD,"Drytown, CA",No
95701,ALTA,CA,PLACER,PO BOX ONLY,"Alta, CA",No
95703,APPLEGATE,CA,PLACER,STANDARD,"Applegate, CA",No
95709,CAMINO,CA,EL DORADO,STANDARD,"Camino, CA",No
95712,CHICAGO PARK,CA,NEVADA,PO BOX ONLY,"Chicago Park, CA",No
95713,COLFAX,CA,PLACER,STANDARD,"Colfax, CA",No
95714,DUTCH FLAT,CA,PLACER,PO BOX ONLY,"Dutch Flat, CA",No
95715,EMIGRANT GAP,CA,PLACER,PO BOX ONLY,"Emigrant Gap, CA",No
95717,GOLD RUN,CA,PLACER,PO BOX ONLY,"Gold Run, CA",No
95720,KYBURZ,CA,EL DORADO,PO BOX ONLY,"Kyburz, CA",No
95721,ECHO LAKE,CA,EL DORADO,PO BOX ONLY,"Echo Lake, CA",No
95722,MEADOW VISTA,CA,PLACER,STANDARD,"Meadow Vista, CA",No
95724,NORDEN,CA,NEVADA,PO BOX ONLY,"Norden, CA",No
95726,POLLOCK PINES,CA,EL DORADO,STANDARD,"Pollock Pines, CA",No
95728,SODA SPRINGS,CA,NEVADA,PO BOX ONLY,"Soda Springs, CA",No
95735,TWIN BRIDGES,CA,EL DORADO,PO BOX ONLY,"Twin Bridges, CA",No
95736,WEIMAR,CA,PLACER,PO BOX ONLY,"Weimar, CA",No
95741,RANCHO CORDOVA,CA,SACRAMENTO,STANDARD,"Rancho Cordova, CA",No
95742,RANCHO CORDOVA,CA,SACRAMENTO,STANDARD,"Rancho Cordova, CA",No
95746,GRANITE BAY,CA,PLACER,STANDARD,"Granite Bay, CA",No
95747,ROSEVILLE,CA,PLACER,STANDARD,"Roseville, CA",No
95757,ELK GROVE,CA,SACRAMENTO,,"Elk Grove, CA",No
95758,ELK GROVE,CA,SACRAMENTO,STANDARD,"Elk Grove, CA",No
95759,ELK GROVE,CA,SACRAMENTO,STANDARD,"Elk Grove, CA",No
95762,EL DORADO HILLS,CA,EL DORADO,STANDARD,"El Dorado Hills, CA",No
95763,FOLSOM,CA,SACRAMENTO,STANDARD,"Folsom, CA",No
95765,ROCKLIN,CA,PLACER,STANDARD,"Rocklin, CA",No
95776,WOODLAND,CA,YOLO,STANDARD,"Woodland, CA",No
